"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:29:34 2019","BGRT","REL",0.0000000259,-0.0000000443,0.0000004072,0.0000004072,2,62
"Wed Jun  5 23:29:35 2019","BGRT","REL",0.0000001364,-0.0000001279,0.0000057051,0.0000057051,1,62
"Wed Jun  5 23:29:38 2019","BGRT","REL",0.0000001785,-0.0000004959,0.0000008905,0.0000008905,3,62
"Wed Jun  5 23:29:39 2019","BGRT","REL",0.0000001932,-0.0000002246,0.0000071473,0.0000071473,1,62
"Wed Jun  5 23:29:41 2019","BGRT","REL",0.0000001894,-0.0000024104,0.0000003216,0.0000024104,2,62
"Wed Jun  5 23:29:42 2019","BGRT","REL",0.0000006663,-0.0000002915,0.0000367875,0.0000367875,1,62
"Wed Jun  5 23:29:43 2019","BGRT","REL",0.0000001121,-0.0000003258,0.0000002042,0.0000003258,1,62
"Wed Jun  5 23:29:45 2019","BGRT","REL",0.0000000244,-0.0000000502,0.0000003458,0.0000003458,2,62
"Wed Jun  5 23:29:46 2019","BGRT","REL",0.0000001129,-0.0000004070,0.0000002208,0.0000004070,1,62
"Wed Jun  5 23:29:47 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:29:48 2019","BGRT","REL",0.0000000524,-0.0000002618,0.0000001271,0.0000002618,1,62
"Wed Jun  5 23:29:50 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:29:52 2019","BGRT","REL",0.0000000734,-0.0000002282,0.0000001802,0.0000002282,2,62
"Wed Jun  5 23:29:53 2019","BGRT","REL",0.0000000776,-0.0000001965,0.0000002054,0.0000002054,1,62
"Wed Jun  5 23:29:54 2019","BGRT","REL",0.0000000007,-0.0000000407,0.0000000000,0.0000000407,1,62
"Wed Jun  5 23:29:55 2019","BGRT","REL",0.0000000510,-0.0000001525,0.0000004257,0.0000004257,1,62
"Wed Jun  5 23:29:57 2019","BGRT","REL",0.0000000468,-0.0000002267,0.0000001194,0.0000002267,2,62
"Wed Jun  5 23:29:59 2019","BGRT","REL",0.0000000212,-0.0000000529,0.0000000446,0.0000000529,2,62
"Wed Jun  5 23:30:00 2019","BGRT","REL",0.0000000559,-0.0000006660,0.0000001962,0.0000006660,1,62
"Wed Jun  5 23:30:01 2019","BGRT","REL",0.0000012163,-0.0000675096,0.0000004007,0.0000675096,1,62
