"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 22:39:14 2019","BGRT","REL",0.0000000196,-0.0000000478,0.0000000467,0.0000000478,2,62
"Wed Jun  5 22:39:23 2019","BGRT","REL",0.0000000175,-0.0000000485,0.0000000403,0.0000000485,8,62
"Wed Jun  5 22:39:24 2019","BGRT","REL",0.0000000233,-0.0000000498,0.0000000449,0.0000000498,1,62
"Wed Jun  5 22:39:26 2019","BGRT","REL",0.0000000218,-0.0000000501,0.0000000458,0.0000000501,2,62
"Wed Jun  5 22:39:30 2019","BGRT","REL",0.0000000193,-0.0000000540,0.0000000569,0.0000000569,4,62
"Wed Jun  5 22:39:37 2019","BGRT","REL",0.0000000224,-0.0000000542,0.0000000420,0.0000000542,7,62
"Wed Jun  5 22:39:41 2019","BGRT","REL",0.0000000175,-0.0000000355,0.0000000341,0.0000000355,4,62
"Wed Jun  5 22:39:43 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 22:39:45 2019","BGRT","REL",0.0000000197,-0.0000000559,0.0000000593,0.0000000593,2,62
"Wed Jun  5 22:39:52 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,7,62
"Wed Jun  5 22:39:54 2019","BGRT","REL",0.0000000217,-0.0000000538,0.0000000539,0.0000000539,2,62
"Wed Jun  5 22:39:57 2019","BGRT","REL",0.0000000213,-0.0000000454,0.0000000405,0.0000000454,3,62
"Wed Jun  5 22:39:59 2019","BGRT","REL",0.0000000218,-0.0000000472,0.0000000496,0.0000000496,2,62
"Wed Jun  5 22:40:08 2019","BGRT","REL",0.0000000239,-0.0000000565,0.0000000549,0.0000000565,9,62
"Wed Jun  5 22:40:16 2019","BGRT","REL",0.0000000210,-0.0000000483,0.0000000495,0.0000000495,8,62
"Wed Jun  5 22:40:20 2019","BGRT","REL",0.0000000213,-0.0000000499,0.0000000491,0.0000000499,4,62
"Wed Jun  5 22:40:23 2019","BGRT","REL",0.0000000198,-0.0000000486,0.0000000488,0.0000000488,3,62
