"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:39:19 2019","BGRT","REL",0.0000000241,-0.0000000528,0.0000000573,0.0000000573,2,62
"Wed Jun  5 23:39:20 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:39:22 2019","BGRT","REL",0.0000000005,0.0000000000,0.0000000313,0.0000000313,2,62
"Wed Jun  5 23:39:23 2019","BGRT","REL",0.0000000004,-0.0000000260,0.0000000000,0.0000000260,1,62
"Wed Jun  5 23:39:25 2019","BGRT","REL",0.0000000001,-0.0000000040,0.0000000000,0.0000000040,2,62
"Wed Jun  5 23:39:26 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000025,0.0000000025,1,62
"Wed Jun  5 23:39:32 2019","BGRT","REL",0.0000000009,-0.0000000477,0.0000000091,0.0000000477,6,62
"Wed Jun  5 23:39:37 2019","BGRT","REL",0.0000000028,-0.0000000335,0.0000000319,0.0000000335,5,62
"Wed Jun  5 23:39:39 2019","BGRT","REL",0.0000000072,-0.0000000467,0.0000000571,0.0000000571,2,62
"Wed Jun  5 23:39:40 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:39:41 2019","BGRT","REL",0.0000000233,-0.0000000457,0.0000000512,0.0000000512,1,62
"Wed Jun  5 23:39:42 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:39:44 2019","BGRT","REL",0.0000000195,-0.0000000485,0.0000000490,0.0000000490,2,62
"Wed Jun  5 23:39:52 2019","BGRT","REL",0.0000000177,-0.0000000429,0.0000000421,0.0000000429,8,62
"Wed Jun  5 23:39:54 2019","BGRT","REL",0.0000000203,-0.0000000446,0.0000000467,0.0000000467,2,62
"Wed Jun  5 23:39:56 2019","BGRT","REL",0.0000000235,-0.0000000512,0.0000000538,0.0000000538,2,62
"Wed Jun  5 23:40:06 2019","BGRT","REL",0.0000000210,-0.0000000506,0.0000000512,0.0000000512,6,62
"Wed Jun  5 23:40:08 2019","BGRT","REL",0.0000000218,-0.0000000444,0.0000000490,0.0000000490,2,62
"Wed Jun  5 23:40:14 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,6,62
"Wed Jun  5 23:40:16 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
