"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:39:00 2019","BGRT","REL",0.0005802286,-0.0001045414,0.0353851793,0.0353851793,1,62
"Wed Jun  5 23:39:02 2019","BGRT","REL",0.0000111477,-0.0000969592,0.0001835638,0.0001835638,2,62
"Wed Jun  5 23:39:07 2019","BGRT","REL",0.0000311631,-0.0000700129,0.0015080427,0.0015080427,5,62
"Wed Jun  5 23:39:08 2019","BGRT","REL",0.0000314786,-0.0006309623,0.0002787349,0.0006309623,1,62
"Wed Jun  5 23:39:10 2019","BGRT","REL",0.0000104814,-0.0002794246,0.0000482710,0.0002794246,2,62
"Wed Jun  5 23:39:11 2019","BGRT","REL",0.0000733105,-0.0023581954,0.0017827805,0.0023581954,1,62
"Wed Jun  5 23:39:13 2019","BGRT","REL",0.0000113701,-0.0001153342,0.0001135774,0.0001153342,2,62
"Wed Jun  5 23:39:14 2019","BGRT","REL",0.0001241758,-0.0002623871,0.0031314588,0.0031314588,1,62
"Wed Jun  5 23:39:15 2019","BGRT","REL",0.0000990663,-0.0046447122,0.0003223931,0.0046447122,1,62
"Wed Jun  5 23:39:16 2019","BGRT","REL",0.0000000078,-0.0000000553,0.0000000521,0.0000000553,1,62
"Wed Jun  5 23:39:17 2019","BGRT","REL",0.0000592997,-0.0000801953,0.0022576103,0.0022576103,1,62
"Wed Jun  5 23:39:18 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:39:19 2019","BGRT","REL",0.0000182058,-0.0007422337,0.0001651011,0.0007422337,1,62
"Wed Jun  5 23:39:21 2019","BGRT","REL",0.0000164220,-0.0001825542,0.0004621418,0.0004621418,2,62
"Wed Jun  5 23:39:22 2019","BGRT","REL",0.0000015651,-0.0000286789,0.0000195652,0.0000286789,1,62
"Wed Jun  5 23:39:23 2019","BGRT","REL",0.0000000214,-0.0000000478,0.0000000556,0.0000000556,1,62
"Wed Jun  5 23:39:24 2019","BGRT","REL",0.0000003314,-0.0000053128,0.0000051343,0.0000053128,1,62
"Wed Jun  5 23:39:25 2019","BGRT","REL",0.0000000174,-0.0000000386,0.0000000476,0.0000000476,1,62
"Wed Jun  5 23:39:26 2019","BGRT","REL",0.0001450080,-0.0022243818,0.0008821331,0.0022243818,1,62
"Wed Jun  5 23:39:28 2019","BGRT","REL",0.0000603057,-0.0009290161,0.0002587791,0.0009290161,2,62
