"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:57:47 2019","BGRT","REL",0.0000000249,-0.0000000516,0.0000000471,0.0000000516,1,62
"Wed Jun  5 23:57:48 2019","BGRT","REL",0.0000000215,-0.0000000404,0.0000000544,0.0000000544,1,62
"Wed Jun  5 23:57:50 2019","BGRT","REL",0.0000000199,-0.0000000492,0.0000000481,0.0000000492,2,62
"Wed Jun  5 23:57:51 2019","BGRT","REL",0.0000000240,-0.0000000430,0.0000000492,0.0000000492,1,62
"Wed Jun  5 23:57:53 2019","BGRT","REL",0.0000000198,-0.0000000530,0.0000000531,0.0000000531,2,62
"Wed Jun  5 23:57:59 2019","BGRT","REL",0.0000000211,-0.0000000487,0.0000000556,0.0000000556,6,62
"Wed Jun  5 23:58:00 2019","BGRT","REL",0.0000000209,-0.0000000549,0.0000000471,0.0000000549,1,62
"Wed Jun  5 23:58:02 2019","BGRT","REL",0.0000000234,-0.0000000523,0.0000000526,0.0000000526,2,62
"Wed Jun  5 23:58:04 2019","BGRT","REL",0.0000000208,-0.0000000477,0.0000000446,0.0000000477,2,62
"Wed Jun  5 23:58:06 2019","BGRT","REL",0.0000000195,-0.0000000484,0.0000000452,0.0000000484,2,62
"Wed Jun  5 23:58:07 2019","BGRT","REL",0.0000000196,-0.0000000500,0.0000000504,0.0000000504,1,62
"Wed Jun  5 23:58:09 2019","BGRT","REL",0.0000000210,-0.0000000559,0.0000000518,0.0000000559,2,62
"Wed Jun  5 23:58:13 2019","BGRT","REL",0.0000000207,-0.0000000583,0.0000000475,0.0000000583,4,62
"Wed Jun  5 23:58:14 2019","BGRT","REL",0.0000000246,-0.0000000450,0.0000000583,0.0000000583,1,62
"Wed Jun  5 23:58:16 2019","BGRT","REL",0.0000000222,-0.0000000429,0.0000000563,0.0000000563,2,62
"Wed Jun  5 23:58:17 2019","BGRT","REL",0.0000000245,-0.0000000554,0.0000000503,0.0000000554,1,62
"Wed Jun  5 23:58:23 2019","BGRT","REL",0.0000000219,-0.0000000559,0.0000000501,0.0000000559,6,62
"Wed Jun  5 23:58:25 2019","BGRT","REL",0.0000000220,-0.0000000586,0.0000000563,0.0000000586,2,62
"Wed Jun  5 23:58:27 2019","BGRT","REL",0.0000000210,-0.0000000426,0.0000000536,0.0000000536,2,62
"Wed Jun  5 23:58:28 2019","BGRT","REL",0.0000000215,-0.0000000414,0.0000000477,0.0000000477,1,62
"Wed Jun  5 23:58:30 2019","BGRT","REL",0.0000000187,-0.0000000519,0.0000000379,0.0000000519,2,62
"Wed Jun  5 23:58:31 2019","BGRT","REL",0.0000000201,-0.0000000542,0.0000000474,0.0000000542,1,62
"Wed Jun  5 23:58:33 2019","BGRT","REL",0.0000000218,-0.0000000469,0.0000000500,0.0000000500,2,62
"Wed Jun  5 23:58:35 2019","BGRT","REL",0.0000000223,-0.0000000530,0.0000000561,0.0000000561,2,62
"Wed Jun  5 23:58:36 2019","BGRT","REL",0.0000000223,-0.0000000592,0.0000000526,0.0000000592,1,62
"Wed Jun  5 23:58:48 2019","BGRT","REL",0.0000000193,-0.0000000572,0.0000000429,0.0000000572,12,62
"Wed Jun  5 23:58:49 2019","BGRT","REL",0.0000000244,-0.0000000524,0.0000000500,0.0000000524,1,62
"Wed Jun  5 23:58:51 2019","BGRT","REL",0.0000000232,-0.0000000497,0.0000000577,0.0000000577,2,62
"Wed Jun  5 23:58:52 2019","BGRT","REL",0.0000000229,-0.0000000486,0.0000000517,0.0000000517,1,62
"Wed Jun  5 23:58:57 2019","BGRT","REL",0.0000000184,-0.0000000554,0.0000000514,0.0000000554,5,62
"Wed Jun  5 23:59:00 2019","BGRT","REL",0.0000000130,-0.0000000545,0.0000000506,0.0000000545,3,62
"Wed Jun  5 23:59:03 2019","BGRT","REL",0.0000000216,-0.0000000538,0.0000000579,0.0000000579,3,62
"Wed Jun  5 23:59:06 2019","BGRT","REL",0.0000000228,-0.0000000449,0.0000000527,0.0000000527,3,62
"Wed Jun  5 23:59:08 2019","BGRT","REL",0.0000000235,-0.0000000450,0.0000000527,0.0000000527,2,62
"Wed Jun  5 23:59:12 2019","BGRT","REL",0.0000000208,-0.0000000536,0.0000000412,0.0000000536,4,62
"Wed Jun  5 23:59:13 2019","BGRT","REL",0.0000000198,-0.0000000433,0.0000000456,0.0000000456,1,62
"Wed Jun  5 23:59:15 2019","BGRT","REL",0.0000000206,-0.0000000566,0.0000000503,0.0000000566,2,62
"Wed Jun  5 23:59:16 2019","BGRT","REL",0.0000000225,-0.0000000559,0.0000000463,0.0000000559,1,62
"Wed Jun  5 23:59:18 2019","BGRT","REL",0.0000000231,-0.0000000503,0.0000000481,0.0000000503,2,62
"Wed Jun  5 23:59:20 2019","BGRT","REL",0.0000000196,-0.0000000439,0.0000000519,0.0000000519,2,62
"Wed Jun  5 23:59:21 2019","BGRT","REL",0.0000000225,-0.0000000524,0.0000000478,0.0000000524,1,62
"Wed Jun  5 23:59:23 2019","BGRT","REL",0.0000000199,-0.0000000564,0.0000000343,0.0000000564,2,62
"Wed Jun  5 23:59:24 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:59:26 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:59:28 2019","BGRT","REL",0.0000000213,-0.0000000531,0.0000000460,0.0000000531,2,62
"Wed Jun  5 23:59:30 2019","BGRT","REL",0.0000000209,-0.0000000505,0.0000000437,0.0000000505,2,62
"Wed Jun  5 23:59:31 2019","BGRT","REL",0.0000000224,-0.0000000510,0.0000000427,0.0000000510,1,62
"Wed Jun  5 23:59:33 2019","BGRT","REL",0.0000000220,-0.0000000504,0.0000000569,0.0000000569,2,62
