"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:24:03 2019","BGRT","REL",0.0000000234,-0.0000000527,0.0000000523,0.0000000527,12,62
"Wed Jun  5 23:24:10 2019","BGRT","REL",0.0000000199,-0.0000000383,0.0000000386,0.0000000386,6,62
"Wed Jun  5 23:24:26 2019","BGRT","REL",0.0000000171,-0.0000000364,0.0000000362,0.0000000364,16,62
"Wed Jun  5 23:24:33 2019","BGRT","REL",0.0000000192,-0.0000000419,0.0000000490,0.0000000490,7,62
"Wed Jun  5 23:24:37 2019","BGRT","REL",0.0000000197,-0.0000000510,0.0000000487,0.0000000510,4,62
"Wed Jun  5 23:24:42 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Wed Jun  5 23:24:46 2019","BGRT","REL",0.0000000212,-0.0000000445,0.0000000457,0.0000000457,4,62
"Wed Jun  5 23:24:49 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:24:55 2019","BGRT","REL",0.0000000208,-0.0000000429,0.0000000403,0.0000000429,6,62
"Wed Jun  5 23:24:57 2019","BGRT","REL",0.0000000151,-0.0000000307,0.0000000309,0.0000000309,2,62
"Wed Jun  5 23:25:03 2019","BGRT","REL",0.0000000229,-0.0000000548,0.0000000590,0.0000000590,6,62
"Wed Jun  5 23:25:07 2019","BGRT","REL",0.0000000230,-0.0000000431,0.0000000431,0.0000000431,4,62
"Wed Jun  5 23:25:10 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
