"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:41:38 2019","BGRT","REL",0.0000000214,-0.0000000501,0.0000000430,0.0000000501,2,62
"Wed Jun  5 23:41:40 2019","BGRT","REL",0.0000000244,-0.0000000499,0.0000000491,0.0000000499,2,62
"Wed Jun  5 23:41:42 2019","BGRT","REL",0.0000000210,-0.0000000476,0.0000000581,0.0000000581,2,62
"Wed Jun  5 23:41:44 2019","BGRT","REL",0.0000000221,-0.0000000565,0.0000000501,0.0000000565,2,62
"Wed Jun  5 23:41:47 2019","BGRT","REL",0.0000000215,-0.0000000449,0.0000000443,0.0000000449,3,62
"Wed Jun  5 23:41:48 2019","BGRT","REL",0.0000000210,-0.0000000525,0.0000000427,0.0000000525,1,62
"Wed Jun  5 23:41:49 2019","BGRT","REL",0.0000000222,-0.0000000348,0.0000000558,0.0000000558,1,62
"Wed Jun  5 23:41:52 2019","BGRT","REL",0.0000000268,-0.0000000528,0.0000000570,0.0000000570,3,62
"Wed Jun  5 23:41:54 2019","BGRT","REL",0.0000000216,-0.0000000521,0.0000000492,0.0000000521,2,62
"Wed Jun  5 23:41:56 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:41:58 2019","BGRT","REL",0.0000000222,-0.0000000538,0.0000000548,0.0000000548,2,62
"Wed Jun  5 23:41:59 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:42:02 2019","BGRT","REL",0.0000000224,-0.0000000471,0.0000000509,0.0000000509,3,62
"Wed Jun  5 23:42:04 2019","BGRT","REL",0.0000000218,-0.0000000480,0.0000000494,0.0000000494,1,62
"Wed Jun  5 23:42:15 2019","BGRT","REL",0.0000000228,-0.0000000582,0.0000000542,0.0000000582,11,62
"Wed Jun  5 23:42:17 2019","BGRT","REL",0.0000000227,-0.0000000525,0.0000000470,0.0000000525,2,62
"Wed Jun  5 23:42:19 2019","BGRT","REL",0.0000000208,-0.0000000507,0.0000000463,0.0000000507,2,62
"Wed Jun  5 23:42:20 2019","BGRT","REL",0.0000000228,-0.0000000516,0.0000000472,0.0000000516,1,62
"Wed Jun  5 23:42:22 2019","BGRT","REL",0.0000000203,-0.0000000472,0.0000000503,0.0000000503,2,62
"Wed Jun  5 23:42:23 2019","BGRT","REL",0.0000000242,-0.0000000508,0.0000000553,0.0000000553,1,62
