"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 22:47:33 2019","BGRT","REL",0.0000333986,-0.0001191953,0.0001154964,0.0001191953,4,62
"Wed Jun  5 22:47:37 2019","BGRT","REL",0.0000009725,-0.0000020932,0.0000020959,0.0000020959,4,62
"Wed Jun  5 22:47:43 2019","BGRT","REL",0.0000000191,-0.0000000347,0.0000000370,0.0000000370,6,62
"Wed Jun  5 22:47:47 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 22:47:51 2019","BGRT","REL",0.0000011821,-0.0000026173,0.0000027218,0.0000027218,4,62
"Wed Jun  5 22:47:54 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 22:47:58 2019","BGRT","REL",0.0000004376,-0.0000012552,0.0000012128,0.0000012552,4,62
"Wed Jun  5 22:48:02 2019","BGRT","REL",0.0000000665,-0.0000001420,0.0000001807,0.0000001807,4,62
"Wed Jun  5 22:48:08 2019","BGRT","REL",0.0000000202,-0.0000000472,0.0000000479,0.0000000479,6,62
"Wed Jun  5 22:48:11 2019","BGRT","REL",0.0000000255,-0.0000000529,0.0000000575,0.0000000575,3,62
"Wed Jun  5 22:48:14 2019","BGRT","REL",0.0000000213,-0.0000000525,0.0000000533,0.0000000533,3,62
"Wed Jun  5 22:48:18 2019","BGRT","REL",0.0000000238,-0.0000000615,0.0000000556,0.0000000615,4,62
