"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Thu Jun  6 00:09:49 2019","BGRT","REL",0.0000000072,-0.0000001027,0.0000000931,0.0000001027,1,62
"Thu Jun  6 00:09:51 2019","BGRT","REL",0.0000000033,0.0000000000,0.0000002020,0.0000002020,2,62
"Thu Jun  6 00:09:53 2019","BGRT","REL",0.0000000058,-0.0000003584,0.0000000000,0.0000003584,2,62
"Thu Jun  6 00:09:56 2019","BGRT","REL",0.0000000018,0.0000000000,0.0000001108,0.0000001108,3,62
"Thu Jun  6 00:09:58 2019","BGRT","REL",0.0000000024,0.0000000000,0.0000001472,0.0000001472,2,62
"Thu Jun  6 00:10:00 2019","BGRT","REL",0.0000000034,0.0000000000,0.0000002112,0.0000002112,2,62
"Thu Jun  6 00:10:02 2019","BGRT","REL",0.0000000055,-0.0000002474,0.0000000605,0.0000002474,2,62
"Thu Jun  6 00:10:04 2019","BGRT","REL",0.0000000120,-0.0000000410,0.0000002355,0.0000002355,2,62
"Thu Jun  6 00:10:06 2019","BGRT","REL",0.0000000174,-0.0000002313,0.0000001878,0.0000002313,2,62
"Thu Jun  6 00:10:07 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Thu Jun  6 00:10:09 2019","BGRT","REL",0.0000000378,-0.0000001999,0.0000001437,0.0000001999,2,62
"Thu Jun  6 00:10:11 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Thu Jun  6 00:10:15 2019","BGRT","REL",0.0000000514,-0.0000001184,0.0000001926,0.0000001926,4,62
"Thu Jun  6 00:10:17 2019","BGRT","REL",0.0000000621,-0.0000001862,0.0000001538,0.0000001862,2,62
"Thu Jun  6 00:10:19 2019","BGRT","REL",0.0000000677,-0.0000001284,0.0000001518,0.0000001518,2,62
"Thu Jun  6 00:10:22 2019","BGRT","REL",0.0000000397,-0.0000001255,0.0000000897,0.0000001255,3,62
"Thu Jun  6 00:10:25 2019","BGRT","REL",0.0000000012,0.0000000000,0.0000000731,0.0000000731,3,62
"Thu Jun  6 00:10:27 2019","BGRT","REL",0.0000000334,-0.0000000540,0.0000000794,0.0000000794,2,62
"Thu Jun  6 00:10:29 2019","BGRT","REL",0.0000000033,0.0000000000,0.0000002042,0.0000002042,2,62
"Thu Jun  6 00:10:31 2019","BGRT","REL",0.0000000040,-0.0000002508,0.0000000000,0.0000002508,2,62
