"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:22:10 2019","BGRT","REL",0.0000000209,-0.0000000521,0.0000000376,0.0000000521,5,62
"Wed Jun  5 23:22:14 2019","BGRT","REL",0.0000000200,-0.0000000573,0.0000000628,0.0000000628,3,62
"Wed Jun  5 23:22:18 2019","BGRT","REL",0.0000002007,-0.0000075119,0.0000006113,0.0000075119,4,62
"Wed Jun  5 23:22:20 2019","BGRT","REL",0.0000000201,-0.0000000397,0.0000000517,0.0000000517,2,62
"Wed Jun  5 23:22:23 2019","BGRT","REL",0.0000000266,-0.0000000867,0.0000000895,0.0000000895,3,62
"Wed Jun  5 23:22:29 2019","BGRT","REL",0.0000000208,-0.0000000519,0.0000000415,0.0000000519,6,62
"Wed Jun  5 23:22:37 2019","BGRT","REL",0.0000000287,-0.0000000965,0.0000000885,0.0000000965,8,62
"Wed Jun  5 23:22:43 2019","BGRT","REL",0.0000000222,-0.0000000420,0.0000000448,0.0000000448,6,62
"Wed Jun  5 23:22:51 2019","BGRT","REL",0.0000000172,-0.0000000540,0.0000000410,0.0000000540,8,62
"Wed Jun  5 23:22:57 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Wed Jun  5 23:23:01 2019","BGRT","REL",0.0000000201,-0.0000000553,0.0000000536,0.0000000553,4,62
"Wed Jun  5 23:23:14 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,13,62
"Wed Jun  5 23:23:28 2019","BGRT","REL",0.0000000257,-0.0000000448,0.0000000429,0.0000000448,14,62
"Wed Jun  5 23:23:36 2019","BGRT","REL",0.0000000261,-0.0000000573,0.0000000565,0.0000000573,8,62
"Wed Jun  5 23:23:44 2019","BGRT","REL",0.0000000169,-0.0000000449,0.0000000569,0.0000000569,8,62
"Wed Jun  5 23:23:58 2019","BGRT","REL",0.0000000223,-0.0000000409,0.0000000411,0.0000000411,14,62
"Wed Jun  5 23:24:02 2019","BGRT","REL",0.0000000208,-0.0000000452,0.0000000535,0.0000000535,4,62
"Wed Jun  5 23:24:10 2019","BGRT","REL",0.0000000125,-0.0000000274,0.0000000293,0.0000000293,8,62
"Wed Jun  5 23:24:23 2019","BGRT","REL",0.0000000240,-0.0000000550,0.0000000538,0.0000000550,13,62
"Wed Jun  5 23:24:33 2019","BGRT","REL",0.0000000761,-0.0000003672,0.0000007134,0.0000007134,10,62
