"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Thu Jun  6 00:09:07 2019","BGRT","REL",0.0000000023,-0.0000000265,0.0000000480,0.0000000480,1,62
"Thu Jun  6 00:09:12 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Thu Jun  6 00:09:15 2019","BGRT","REL",0.0000000025,0.0000000000,0.0000001575,0.0000001575,3,62
"Thu Jun  6 00:09:17 2019","BGRT","REL",0.0000000023,-0.0000001411,0.0000000000,0.0000001411,2,62
"Thu Jun  6 00:09:21 2019","BGRT","REL",0.0000000032,0.0000000000,0.0000001977,0.0000001977,4,62
"Thu Jun  6 00:09:23 2019","BGRT","REL",0.0000000005,-0.0000000297,0.0000000000,0.0000000297,2,62
"Thu Jun  6 00:09:25 2019","BGRT","REL",0.0000000014,0.0000000000,0.0000000853,0.0000000853,2,62
"Thu Jun  6 00:09:26 2019","BGRT","REL",0.0000000005,-0.0000000320,0.0000000000,0.0000000320,1,62
"Thu Jun  6 00:09:27 2019","BGRT","REL",0.0000000018,0.0000000000,0.0000001087,0.0000001087,1,62
"Thu Jun  6 00:09:29 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Thu Jun  6 00:09:31 2019","BGRT","REL",0.0000000113,-0.0000001366,0.0000001329,0.0000001366,2,62
"Thu Jun  6 00:09:33 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Thu Jun  6 00:09:35 2019","BGRT","REL",0.0000000229,-0.0000001163,0.0000001346,0.0000001346,2,62
"Thu Jun  6 00:09:37 2019","BGRT","REL",0.0000000508,-0.0000002050,0.0000001164,0.0000002050,2,62
"Thu Jun  6 00:09:38 2019","BGRT","REL",0.0000000415,-0.0000001730,0.0000001358,0.0000001730,1,62
"Thu Jun  6 00:09:40 2019","BGRT","REL",0.0000000309,-0.0000000703,0.0000000956,0.0000000956,2,62
"Thu Jun  6 00:09:42 2019","BGRT","REL",0.0000000297,-0.0000000967,0.0000000803,0.0000000967,2,62
"Thu Jun  6 00:09:46 2019","BGRT","REL",0.0000000329,-0.0000000561,0.0000000826,0.0000000826,4,62
"Thu Jun  6 00:09:47 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
