"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 22:50:13 2019","BGRT","REL",0.0000023519,-0.0000000421,0.0000353941,0.0000353941,1,62
"Wed Jun  5 22:50:17 2019","BGRT","REL",0.0000002248,-0.0000011057,0.0000042581,0.0000042581,4,62
"Wed Jun  5 22:50:21 2019","BGRT","REL",0.0000000203,-0.0000000413,0.0000000418,0.0000000418,4,62
"Wed Jun  5 22:50:24 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 22:50:27 2019","BGRT","REL",0.0000000200,-0.0000000462,0.0000000386,0.0000000462,3,62
"Wed Jun  5 22:50:28 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 22:50:30 2019","BGRT","REL",0.0000000261,-0.0000000506,0.0000000490,0.0000000506,2,62
"Wed Jun  5 22:50:32 2019","BGRT","REL",0.0000000197,-0.0000000452,0.0000000530,0.0000000530,2,62
"Wed Jun  5 22:50:35 2019","BGRT","REL",0.0000000216,-0.0000000420,0.0000000464,0.0000000464,2,62
"Wed Jun  5 22:50:37 2019","BGRT","REL",0.0000000219,-0.0000000554,0.0000000575,0.0000000575,2,62
"Wed Jun  5 22:50:40 2019","BGRT","REL",0.0000000219,-0.0000000548,0.0000000475,0.0000000548,3,62
"Wed Jun  5 22:50:43 2019","BGRT","REL",0.0000000201,-0.0000000512,0.0000000492,0.0000000512,3,62
