"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:54:45 2019","BGRT","REL",0.0000000216,-0.0000000503,0.0000000427,0.0000000503,4,62
"Wed Jun  5 23:54:47 2019","BGRT","REL",0.0000000021,-0.0000000330,0.0000000302,0.0000000330,2,62
"Wed Jun  5 23:54:51 2019","BGRT","REL",0.0000000026,-0.0000000331,0.0000000123,0.0000000331,4,62
"Wed Jun  5 23:54:53 2019","BGRT","REL",0.0000000021,-0.0000000384,0.0000000064,0.0000000384,2,62
"Wed Jun  5 23:54:55 2019","BGRT","REL",0.0000000066,-0.0000000507,0.0000000475,0.0000000507,2,62
"Wed Jun  5 23:54:57 2019","BGRT","REL",0.0000000075,-0.0000000558,0.0000000453,0.0000000558,2,62
"Wed Jun  5 23:54:58 2019","BGRT","REL",0.0000000089,-0.0000000550,0.0000000392,0.0000000550,1,62
"Wed Jun  5 23:55:00 2019","BGRT","REL",0.0000000112,-0.0000000360,0.0000000534,0.0000000534,2,62
"Wed Jun  5 23:55:02 2019","BGRT","REL",0.0000000198,-0.0000000402,0.0000000508,0.0000000508,2,62
"Wed Jun  5 23:55:03 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:55:05 2019","BGRT","REL",0.0000000189,-0.0000000505,0.0000000460,0.0000000505,2,62
"Wed Jun  5 23:55:06 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:55:09 2019","BGRT","REL",0.0000000231,-0.0000000446,0.0000000530,0.0000000530,3,62
"Wed Jun  5 23:55:10 2019","BGRT","REL",0.0000000222,-0.0000000497,0.0000000515,0.0000000515,1,62
"Wed Jun  5 23:55:12 2019","BGRT","REL",0.0000000197,-0.0000000470,0.0000000446,0.0000000470,2,62
"Wed Jun  5 23:55:13 2019","BGRT","REL",0.0000000257,-0.0000000511,0.0000000563,0.0000000563,1,62
"Wed Jun  5 23:55:15 2019","BGRT","REL",0.0000000214,-0.0000000533,0.0000000585,0.0000000585,2,62
"Wed Jun  5 23:55:18 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:55:21 2019","BGRT","REL",0.0000000010,-0.0000000207,0.0000000140,0.0000000207,3,62
"Wed Jun  5 23:55:23 2019","BGRT","REL",0.0000000018,-0.0000000302,0.0000000319,0.0000000319,2,62
