"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:54:02 2019","BGRT","REL",0.0000000312,-0.0000002051,0.0000001810,0.0000002051,2,62
"Wed Jun  5 23:54:08 2019","BGRT","REL",0.0000000006,0.0000000000,0.0000000341,0.0000000341,5,62
"Wed Jun  5 23:54:12 2019","BGRT","REL",0.0000000022,0.0000000000,0.0000001369,0.0000001369,4,62
"Wed Jun  5 23:54:19 2019","BGRT","REL",0.0000000009,0.0000000000,0.0000000533,0.0000000533,7,62
"Wed Jun  5 23:54:24 2019","BGRT","REL",0.0000000016,0.0000000000,0.0000000526,0.0000000526,5,62
"Wed Jun  5 23:54:26 2019","BGRT","REL",0.0000000016,-0.0000000125,0.0000000591,0.0000000591,2,62
"Wed Jun  5 23:54:28 2019","BGRT","REL",0.0000000049,-0.0000000809,0.0000000511,0.0000000809,2,62
"Wed Jun  5 23:54:31 2019","BGRT","REL",0.0000000008,0.0000000000,0.0000000512,0.0000000512,3,62
"Wed Jun  5 23:54:33 2019","BGRT","REL",0.0000000263,-0.0000002147,0.0000002316,0.0000002316,2,62
"Wed Jun  5 23:54:37 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:54:39 2019","BGRT","REL",0.0000000122,-0.0000000533,0.0000000835,0.0000000835,2,62
"Wed Jun  5 23:54:42 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:54:45 2019","BGRT","REL",0.0000000250,-0.0000000571,0.0000000525,0.0000000571,3,62
"Wed Jun  5 23:54:48 2019","BGRT","REL",0.0000000494,-0.0000001458,0.0000001097,0.0000001458,3,62
"Wed Jun  5 23:54:52 2019","BGRT","REL",0.0000000486,-0.0000001240,0.0000001290,0.0000001290,4,62
"Wed Jun  5 23:54:54 2019","BGRT","REL",0.0000000192,-0.0000000477,0.0000000473,0.0000000477,2,62
"Wed Jun  5 23:54:56 2019","BGRT","REL",0.0000000286,-0.0000000740,0.0000000821,0.0000000821,2,62
"Wed Jun  5 23:54:58 2019","BGRT","REL",0.0000000286,-0.0000000920,0.0000000901,0.0000000920,2,62
"Wed Jun  5 23:54:59 2019","BGRT","REL",0.0000000023,0.0000000000,0.0000001434,0.0000001434,1,62
"Wed Jun  5 23:55:01 2019","BGRT","REL",0.0000000033,0.0000000000,0.0000002032,0.0000002032,2,62
