"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:39:51 2019","BGRT","REL",0.0000000241,-0.0000000528,0.0000000573,0.0000000573,6,62
"Wed Jun  5 23:39:53 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:39:55 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:39:57 2019","BGRT","REL",0.0000000004,-0.0000000266,0.0000000000,0.0000000266,2,62
"Wed Jun  5 23:39:58 2019","BGRT","REL",0.0000000012,-0.0000000732,0.0000000000,0.0000000732,1,62
"Wed Jun  5 23:39:59 2019","BGRT","REL",0.0000000002,0.0000000000,0.0000000136,0.0000000136,1,62
"Wed Jun  5 23:40:05 2019","BGRT","REL",0.0000000009,-0.0000000477,0.0000000091,0.0000000477,6,62
"Wed Jun  5 23:40:07 2019","BGRT","REL",0.0000000122,-0.0000000907,0.0000002576,0.0000002576,2,62
"Wed Jun  5 23:40:09 2019","BGRT","REL",0.0000000379,-0.0000002649,0.0000002897,0.0000002897,2,62
"Wed Jun  5 23:40:16 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,7,62
"Wed Jun  5 23:40:21 2019","BGRT","REL",0.0000000233,-0.0000000457,0.0000000512,0.0000000512,5,62
"Wed Jun  5 23:40:23 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:40:24 2019","BGRT","REL",0.0000000284,-0.0000000597,0.0000000912,0.0000000912,1,62
"Wed Jun  5 23:40:26 2019","BGRT","REL",0.0000000430,-0.0000001410,0.0000001671,0.0000001671,2,62
"Wed Jun  5 23:40:29 2019","BGRT","REL",0.0000000203,-0.0000000446,0.0000000467,0.0000000467,3,62
"Wed Jun  5 23:40:30 2019","BGRT","REL",0.0000000235,-0.0000000512,0.0000000538,0.0000000538,1,62
"Wed Jun  5 23:40:32 2019","BGRT","REL",0.0000000280,-0.0000000556,0.0000000829,0.0000000829,2,62
"Wed Jun  5 23:40:38 2019","BGRT","REL",0.0000000289,-0.0000000797,0.0000000786,0.0000000797,6,62
"Wed Jun  5 23:40:40 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:40:43 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
