0 laguerre_formula_0.99_1.01
11 laguerre_formula_0.99_1.01
16 laguerre_formula_0.99_1.01
17 laguerre_formula_0.99_1.01
18 laguerre_formula_0.99_1.01
1 laguerre_formula_0.99_1.01
19 laguerre_formula_0.99_1.01
3 laguerre_formula_0.99_1.01
4 laguerre_formula_0.99_1.01
5 laguerre_formula_0.99_1.01
6 laguerre_formula_0.99_1.01
7 laguerre_formula_0.99_1.01
