"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:25:57 2019","BGRT","REL",0.0000001358,-0.0000003093,0.0000003246,0.0000003246,3,62
"Wed Jun  5 23:26:00 2019","BGRT","REL",0.0000033611,-0.0000079498,0.0000069987,0.0000079498,3,62
"Wed Jun  5 23:26:11 2019","BGRT","REL",0.0000000153,-0.0000000469,0.0000000263,0.0000000469,11,62
"Wed Jun  5 23:26:15 2019","BGRT","REL",0.0000036273,-0.0000084510,0.0000074962,0.0000084510,3,62
"Wed Jun  5 23:26:25 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,10,62
"Wed Jun  5 23:26:30 2019","BGRT","REL",0.0000007421,-0.0000015084,0.0000016997,0.0000016997,5,62
"Wed Jun  5 23:26:33 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:26:38 2019","BGRT","REL",0.0000000259,-0.0000000641,0.0000000542,0.0000000641,5,62
"Wed Jun  5 23:26:45 2019","BGRT","REL",0.0000000891,-0.0000002252,0.0000001870,0.0000002252,7,62
"Wed Jun  5 23:26:48 2019","BGRT","REL",0.0000000256,-0.0000000479,0.0000000463,0.0000000479,3,62
"Wed Jun  5 23:26:57 2019","BGRT","REL",0.0000000250,-0.0000000625,0.0000000649,0.0000000649,9,62
"Wed Jun  5 23:27:00 2019","BGRT","REL",0.0000000246,-0.0000000505,0.0000000570,0.0000000570,3,62
