"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:53:04 2019","BGRT","REL",0.0000000014,-0.0000000494,0.0000000000,0.0000000494,2,62
"Wed Jun  5 23:53:06 2019","BGRT","REL",0.0000000006,0.0000000000,0.0000000360,0.0000000360,2,62
"Wed Jun  5 23:53:09 2019","BGRT","REL",0.0000000002,0.0000000000,0.0000000141,0.0000000141,3,62
"Wed Jun  5 23:53:11 2019","BGRT","REL",0.0000000004,0.0000000000,0.0000000223,0.0000000223,2,62
"Wed Jun  5 23:53:13 2019","BGRT","REL",0.0000000003,0.0000000000,0.0000000201,0.0000000201,2,62
"Wed Jun  5 23:53:17 2019","BGRT","REL",0.0000000002,-0.0000000144,0.0000000000,0.0000000144,4,62
"Wed Jun  5 23:53:25 2019","BGRT","REL",0.0000000000,-0.0000000018,0.0000000000,0.0000000018,8,62
"Wed Jun  5 23:53:27 2019","BGRT","REL",0.0000000003,0.0000000000,0.0000000158,0.0000000158,2,62
"Wed Jun  5 23:53:29 2019","BGRT","REL",0.0000000003,0.0000000000,0.0000000216,0.0000000216,2,62
"Wed Jun  5 23:53:30 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:53:32 2019","BGRT","REL",0.0000000032,-0.0000000257,0.0000000430,0.0000000430,2,62
"Wed Jun  5 23:53:33 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:53:35 2019","BGRT","REL",0.0000000125,-0.0000000858,0.0000000623,0.0000000858,2,62
"Wed Jun  5 23:53:40 2019","BGRT","REL",0.0000000210,-0.0000000368,0.0000000571,0.0000000571,5,62
"Wed Jun  5 23:53:43 2019","BGRT","REL",0.0000000200,-0.0000000557,0.0000000531,0.0000000557,3,62
"Wed Jun  5 23:53:47 2019","BGRT","REL",0.0000000212,-0.0000000500,0.0000000485,0.0000000500,4,62
"Wed Jun  5 23:53:49 2019","BGRT","REL",0.0000000223,-0.0000000525,0.0000000578,0.0000000578,2,62
"Wed Jun  5 23:53:52 2019","BGRT","REL",0.0000000205,-0.0000000566,0.0000000432,0.0000000566,3,62
"Wed Jun  5 23:53:56 2019","BGRT","REL",0.0000000005,-0.0000000289,0.0000000000,0.0000000289,4,62
"Wed Jun  5 23:54:00 2019","BGRT","REL",0.0000000001,0.0000000000,0.0000000049,0.0000000049,4,62
