"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:23:28 2019","BGRT","REL",0.0000000224,-0.0000000516,0.0000000447,0.0000000516,9,62
"Wed Jun  5 23:23:36 2019","BGRT","REL",0.0000000201,-0.0000000524,0.0000000468,0.0000000524,8,62
"Wed Jun  5 23:23:42 2019","BGRT","REL",0.0000000196,-0.0000000382,0.0000000378,0.0000000382,6,62
"Wed Jun  5 23:23:58 2019","BGRT","REL",0.0000000186,-0.0000000367,0.0000000414,0.0000000414,16,62
"Wed Jun  5 23:24:01 2019","BGRT","REL",0.0000000175,-0.0000000356,0.0000000356,0.0000000356,3,62
"Wed Jun  5 23:24:15 2019","BGRT","REL",0.0000000207,-0.0000000408,0.0000000572,0.0000000572,14,62
"Wed Jun  5 23:24:33 2019","BGRT","REL",0.0000000176,-0.0000000303,0.0000000303,0.0000000303,18,62
"Wed Jun  5 23:24:37 2019","BGRT","REL",0.0000000232,-0.0000000484,0.0000000531,0.0000000531,4,62
"Wed Jun  5 23:24:46 2019","BGRT","REL",0.0000000136,-0.0000000294,0.0000000294,0.0000000294,9,62
"Wed Jun  5 23:24:57 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,8,62
"Wed Jun  5 23:25:06 2019","BGRT","REL",0.0000000284,-0.0000000537,0.0000000542,0.0000000542,8,62
"Wed Jun  5 23:25:09 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:25:14 2019","BGRT","REL",0.0000000210,-0.0000000525,0.0000000504,0.0000000525,5,62
"Wed Jun  5 23:25:31 2019","BGRT","REL",0.0000000223,-0.0000000462,0.0000000448,0.0000000462,17,62
"Wed Jun  5 23:25:41 2019","BGRT","REL",0.0000000232,-0.0000000451,0.0000000464,0.0000000464,10,62
"Wed Jun  5 23:25:45 2019","BGRT","REL",0.0000000183,-0.0000000397,0.0000000366,0.0000000397,4,62
"Wed Jun  5 23:25:48 2019","BGRT","REL",0.0000000198,-0.0000000550,0.0000000434,0.0000000550,3,62
"Wed Jun  5 23:25:53 2019","BGRT","REL",0.0000000155,-0.0000000295,0.0000000275,0.0000000295,5,62
"Wed Jun  5 23:25:55 2019","BGRT","REL",0.0000000197,-0.0000000549,0.0000000430,0.0000000549,2,62
"Wed Jun  5 23:25:58 2019","BGRT","REL",0.0000000207,-0.0000000386,0.0000000402,0.0000000402,3,62
