"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 22:38:48 2019","BGRT","REL",0.0000000234,-0.0000000723,0.0000000496,0.0000000723,4,62
"Wed Jun  5 22:38:50 2019","BGRT","REL",0.0000177696,-0.0001367255,0.0002159435,0.0002159435,2,62
"Wed Jun  5 22:38:56 2019","BGRT","REL",0.0000000594,-0.0000000303,0.0000001260,0.0000001260,6,62
"Wed Jun  5 22:39:02 2019","BGRT","REL",0.0000008328,-0.0000047832,0.0000029551,0.0000047832,6,62
"Wed Jun  5 22:39:08 2019","BGRT","REL",0.0000000182,-0.0000000340,0.0000000350,0.0000000350,6,62
"Wed Jun  5 22:39:13 2019","BGRT","REL",0.0000000844,-0.0000007693,0.0000004230,0.0000007693,5,62
"Wed Jun  5 22:39:21 2019","BGRT","REL",0.0000000172,-0.0000000330,0.0000000275,0.0000000330,8,62
"Wed Jun  5 22:39:23 2019","BGRT","REL",0.0000000293,-0.0000001787,0.0000000518,0.0000001787,2,62
"Wed Jun  5 22:39:25 2019","BGRT","REL",0.0000000158,-0.0000000300,0.0000000298,0.0000000300,2,62
"Wed Jun  5 22:39:27 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 22:39:34 2019","BGRT","REL",0.0000000260,-0.0000000530,0.0000000535,0.0000000535,7,62
"Wed Jun  5 22:39:39 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Wed Jun  5 22:39:42 2019","BGRT","REL",0.0000000217,-0.0000000568,0.0000000467,0.0000000568,3,62
"Wed Jun  5 22:39:44 2019","BGRT","REL",0.0000000230,-0.0000000477,0.0000000469,0.0000000477,2,62
"Wed Jun  5 22:39:47 2019","BGRT","REL",0.0000000202,-0.0000000535,0.0000000421,0.0000000535,3,62
"Wed Jun  5 22:39:53 2019","BGRT","REL",0.0000000158,-0.0000000335,0.0000000395,0.0000000395,6,62
"Wed Jun  5 22:39:56 2019","BGRT","REL",0.0000000246,-0.0000000527,0.0000000454,0.0000000527,3,62
"Wed Jun  5 22:39:59 2019","BGRT","REL",0.0000000164,-0.0000000292,0.0000000297,0.0000000297,3,62
"Wed Jun  5 22:40:01 2019","BGRT","REL",0.0003174228,-0.0001362829,0.0057171734,0.0057171734,2,62
"Wed Jun  5 22:40:13 2019","BGRT","REL",0.0000004032,-0.0000003784,0.0000012614,0.0000012614,12,62
