"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:17:51 2019","BGRT","REL",0.0000000216,-0.0000000462,0.0000000456,0.0000000462,8,62
"Wed Jun  5 23:17:54 2019","BGRT","REL",0.0000000153,-0.0000000308,0.0000000348,0.0000000348,3,62
"Wed Jun  5 23:17:59 2019","BGRT","REL",0.0000000242,-0.0000000442,0.0000000415,0.0000000442,5,62
"Wed Jun  5 23:18:05 2019","BGRT","REL",0.0000000189,-0.0000000396,0.0000000364,0.0000000396,6,62
"Wed Jun  5 23:18:14 2019","BGRT","REL",0.0000000243,-0.0000000498,0.0000000497,0.0000000498,9,62
"Wed Jun  5 23:18:21 2019","BGRT","REL",0.0000000166,-0.0000000329,0.0000000310,0.0000000329,7,62
"Wed Jun  5 23:18:25 2019","BGRT","REL",0.0000000203,-0.0000000591,0.0000000530,0.0000000591,4,62
"Wed Jun  5 23:18:29 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:18:36 2019","BGRT","REL",0.0000000185,-0.0000000387,0.0000000340,0.0000000387,7,62
"Wed Jun  5 23:18:39 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:18:42 2019","BGRT","REL",0.0000000157,-0.0000000315,0.0000000316,0.0000000316,3,62
"Wed Jun  5 23:18:46 2019","BGRT","REL",0.0000000209,-0.0000000401,0.0000000410,0.0000000410,4,62
"Wed Jun  5 23:18:52 2019","BGRT","REL",0.0000000233,-0.0000000557,0.0000000565,0.0000000565,6,62
"Wed Jun  5 23:18:55 2019","BGRT","REL",0.0000000250,-0.0000000455,0.0000000476,0.0000000476,3,62
"Wed Jun  5 23:19:01 2019","BGRT","REL",0.0000000252,-0.0000000499,0.0000000570,0.0000000570,6,62
"Wed Jun  5 23:19:03 2019","BGRT","REL",0.0000000263,-0.0000000592,0.0000000547,0.0000000592,2,62
