13 legendre_formula_-1.1_-0.9
14 legendre_formula_-1.1_-0.9
17 legendre_formula_-1.1_-0.9
18 legendre_formula_-1.1_-0.9
1 legendre_formula_-1.1_-0.9
19 legendre_formula_-1.1_-0.9
2 legendre_formula_-1.1_-0.9
3 legendre_formula_-1.1_-0.9
4 legendre_formula_-1.1_-0.9
5 legendre_formula_-1.1_-0.9
6 legendre_formula_-1.1_-0.9
7 legendre_formula_-1.1_-0.9
