"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 22:46:13 2019","BGRT","REL",0.0000038377,-0.0000127996,0.0000442312,0.0000442312,2,62
"Wed Jun  5 22:46:14 2019","BGRT","REL",0.0016181454,-0.0946772391,0.0002261188,0.0946772391,1,62
"Wed Jun  5 22:46:16 2019","BGRT","REL",0.0003201546,-0.0015586837,0.0089470045,0.0089470045,2,62
"Wed Jun  5 22:46:18 2019","BGRT","REL",0.0000169853,-0.0002561575,0.0000580666,0.0002561575,2,62
"Wed Jun  5 22:46:21 2019","BGRT","REL",0.0000032934,-0.0000082548,0.0000338599,0.0000338599,3,62
"Wed Jun  5 22:46:26 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Wed Jun  5 22:46:29 2019","BGRT","REL",0.0000000221,-0.0000000496,0.0000000435,0.0000000496,2,62
"Wed Jun  5 22:46:31 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 22:46:34 2019","BGRT","REL",0.0000015770,-0.0000066005,0.0000087286,0.0000087286,2,62
"Wed Jun  5 22:46:36 2019","BGRT","REL",0.0000000345,-0.0000000986,0.0000001281,0.0000001281,2,62
"Wed Jun  5 22:46:38 2019","BGRT","REL",0.0000000187,-0.0000000548,0.0000000512,0.0000000548,2,62
"Wed Jun  5 22:46:40 2019","BGRT","REL",0.0000000227,-0.0000000520,0.0000000581,0.0000000581,2,62
"Wed Jun  5 22:46:42 2019","BGRT","REL",0.0000000255,-0.0000000476,0.0000000564,0.0000000564,2,62
"Wed Jun  5 22:46:45 2019","BGRT","REL",0.0000000251,-0.0000000726,0.0000000585,0.0000000726,3,62
