"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Thu Jun  6 00:05:32 2019","BGRT","REL",0.0000000001,0.0000000000,0.0000000046,0.0000000046,1,62
"Thu Jun  6 00:05:36 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Thu Jun  6 00:05:37 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Thu Jun  6 00:05:43 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,6,62
"Thu Jun  6 00:05:44 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Thu Jun  6 00:05:45 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Thu Jun  6 00:05:52 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,7,62
"Thu Jun  6 00:05:53 2019","BGRT","REL",0.0000000005,0.0000000000,0.0000000300,0.0000000300,1,62
"Thu Jun  6 00:06:11 2019","BGRT","REL",0.0000000001,-0.0000000053,0.0000000000,0.0000000053,18,62
"Thu Jun  6 00:06:19 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,8,62
"Thu Jun  6 00:06:22 2019","BGRT","REL",0.0000000002,0.0000000000,0.0000000144,0.0000000144,3,62
"Thu Jun  6 00:06:25 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Thu Jun  6 00:06:33 2019","BGRT","REL",0.0000000023,-0.0000000426,0.0000000374,0.0000000426,5,62
"Thu Jun  6 00:06:35 2019","BGRT","REL",0.0000000079,-0.0000000464,0.0000000504,0.0000000504,1,62
"Thu Jun  6 00:06:37 2019","BGRT","REL",0.0000000230,-0.0000000476,0.0000000534,0.0000000534,2,62
"Thu Jun  6 00:06:39 2019","BGRT","REL",0.0000000214,-0.0000000480,0.0000000545,0.0000000545,2,62
"Thu Jun  6 00:06:40 2019","BGRT","REL",0.0000000214,-0.0000000586,0.0000000462,0.0000000586,1,62
"Thu Jun  6 00:06:42 2019","BGRT","REL",0.0000000237,-0.0000000553,0.0000000551,0.0000000553,2,62
"Thu Jun  6 00:06:48 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,6,62
"Thu Jun  6 00:07:03 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
