"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:38:26 2019","BGRT","REL",0.0000000127,-0.0000000964,0.0000001343,0.0000001343,2,62
"Wed Jun  5 23:38:27 2019","BGRT","REL",0.0000000051,-0.0000003133,0.0000000000,0.0000003133,1,62
"Wed Jun  5 23:38:29 2019","BGRT","REL",0.0000000025,-0.0000001539,0.0000000000,0.0000001539,2,62
"Wed Jun  5 23:38:30 2019","BGRT","REL",0.0000000010,0.0000000000,0.0000000614,0.0000000614,1,62
"Wed Jun  5 23:38:32 2019","BGRT","REL",0.0000000062,-0.0000002670,0.0000001179,0.0000002670,2,62
"Wed Jun  5 23:38:40 2019","BGRT","REL",0.0000000063,-0.0000001094,0.0000000780,0.0000001094,8,62
"Wed Jun  5 23:38:42 2019","BGRT","REL",0.0000000041,-0.0000000328,0.0000000519,0.0000000519,2,62
"Wed Jun  5 23:38:44 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:38:49 2019","BGRT","REL",0.0000000370,-0.0000002141,0.0000001339,0.0000002141,5,62
"Wed Jun  5 23:39:04 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,15,62
"Wed Jun  5 23:39:13 2019","BGRT","REL",0.0000000609,-0.0000001699,0.0000002119,0.0000002119,9,62
"Wed Jun  5 23:39:18 2019","BGRT","REL",0.0000000488,-0.0000001273,0.0000001476,0.0000001476,5,62
"Wed Jun  5 23:39:20 2019","BGRT","REL",0.0000000214,-0.0000000476,0.0000000522,0.0000000522,2,62
"Wed Jun  5 23:39:21 2019","BGRT","REL",0.0000000213,-0.0000000547,0.0000000537,0.0000000547,1,62
"Wed Jun  5 23:39:33 2019","BGRT","REL",0.0000000209,-0.0000000416,0.0000000536,0.0000000536,12,62
"Wed Jun  5 23:39:37 2019","BGRT","REL",0.0000000214,-0.0000000557,0.0000001066,0.0000001066,3,62
"Wed Jun  5 23:39:45 2019","BGRT","REL",0.0000000078,-0.0000004857,0.0000000000,0.0000004857,8,62
