"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Thu Jun  6 00:10:57 2019","BGRT","REL",0.0000000216,-0.0000000529,0.0000000475,0.0000000529,4,62
"Thu Jun  6 00:11:04 2019","BGRT","REL",0.0000000201,-0.0000000428,0.0000000496,0.0000000496,7,62
"Thu Jun  6 00:11:06 2019","BGRT","REL",0.0000000244,-0.0000000528,0.0000000520,0.0000000528,2,62
"Thu Jun  6 00:11:08 2019","BGRT","REL",0.0000000198,-0.0000000474,0.0000000469,0.0000000474,2,62
"Thu Jun  6 00:11:10 2019","BGRT","REL",0.0000000212,-0.0000000547,0.0000000561,0.0000000561,2,62
"Thu Jun  6 00:11:11 2019","BGRT","REL",0.0000000228,-0.0000000519,0.0000000525,0.0000000525,1,62
"Thu Jun  6 00:11:13 2019","BGRT","REL",0.0000000206,-0.0000000563,0.0000000541,0.0000000563,2,62
"Thu Jun  6 00:11:14 2019","BGRT","REL",0.0000000207,-0.0000000397,0.0000000524,0.0000000524,1,62
"Thu Jun  6 00:11:16 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Thu Jun  6 00:11:17 2019","BGRT","REL",0.0000000221,-0.0000000506,0.0000000537,0.0000000537,1,62
"Thu Jun  6 00:11:20 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Thu Jun  6 00:11:31 2019","BGRT","REL",0.0000000226,-0.0000000525,0.0000000540,0.0000000540,11,62
"Thu Jun  6 00:11:33 2019","BGRT","REL",0.0000000235,-0.0000000511,0.0000000518,0.0000000518,2,62
"Thu Jun  6 00:11:36 2019","BGRT","REL",0.0000000193,-0.0000000494,0.0000000530,0.0000000530,3,62
"Thu Jun  6 00:11:40 2019","BGRT","REL",0.0000000217,-0.0000000518,0.0000000525,0.0000000525,4,62
"Thu Jun  6 00:11:43 2019","BGRT","REL",0.0000000206,-0.0000000488,0.0000000532,0.0000000532,3,62
"Thu Jun  6 00:11:45 2019","BGRT","REL",0.0000000238,-0.0000000563,0.0000000545,0.0000000563,2,62
"Thu Jun  6 00:11:50 2019","BGRT","REL",0.0000000155,-0.0000000464,0.0000000492,0.0000000492,5,62
