"Average Error","Error LB","Error UB","Abs. Worst"
0.0000000252,-0.0000000533,0.0000000518,0.0000000533
0.0000036434,-0.0000003296,0.0002004218,0.0002004218
0.0000006687,-0.0000000387,0.0000234866,0.0000234866
0.0000001299,-0.0000000548,0.0000039179,0.0000039179
0.0000008617,-0.0000000552,0.0000510087,0.0000510087
0.0000000231,-0.0000000437,0.0000000735,0.0000000735
0.0000000240,-0.0000000543,0.0000000509,0.0000000543
0.0000000229,-0.0000000539,0.0000000499,0.0000000539
0.0000000268,-0.0000000552,0.0000000454,0.0000000552
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000230,-0.0000000437,0.0000000480,0.0000000480
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000194,-0.0000000557,0.0000000504,0.0000000557
0.0000000222,-0.0000000547,0.0000000410,0.0000000547
0.0000000210,-0.0000000530,0.0000000425,0.0000000530
0.0000000238,-0.0000000468,0.0000000538,0.0000000538
0.0000000215,-0.0000000501,0.0000000419,0.0000000501
0.0000000207,-0.0000000525,0.0000000503,0.0000000525
0.0000436500,-0.0003938785,0.0022965983,0.0022965983
