"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:37:34 2019","BGRT","REL",0.0000000584,-0.0000002100,0.0000002203,0.0000002203,1,62
"Wed Jun  5 23:37:36 2019","BGRT","REL",0.0000000049,-0.0000000419,0.0000000864,0.0000000864,2,62
"Wed Jun  5 23:37:39 2019","BGRT","REL",0.0000000110,-0.0000001810,0.0000001654,0.0000001810,2,62
"Wed Jun  5 23:37:40 2019","BGRT","REL",0.0000000212,-0.0000001764,0.0000002075,0.0000002075,1,62
"Wed Jun  5 23:37:42 2019","BGRT","REL",0.0000000149,-0.0000001076,0.0000001040,0.0000001076,2,62
"Wed Jun  5 23:37:43 2019","BGRT","REL",0.0000000095,-0.0000001020,0.0000001340,0.0000001340,1,62
"Wed Jun  5 23:37:44 2019","BGRT","REL",0.0000000206,-0.0000001982,0.0000001970,0.0000001982,1,62
"Wed Jun  5 23:37:46 2019","BGRT","REL",0.0000000211,-0.0000001726,0.0000001803,0.0000001803,2,62
"Wed Jun  5 23:37:48 2019","BGRT","REL",0.0000000223,-0.0000000942,0.0000000887,0.0000000942,2,62
"Wed Jun  5 23:37:52 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:37:54 2019","BGRT","REL",0.0000000559,-0.0000001769,0.0000001534,0.0000001769,2,62
"Wed Jun  5 23:37:57 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:37:58 2019","BGRT","REL",0.0000000251,-0.0000000667,0.0000000484,0.0000000667,1,62
"Wed Jun  5 23:38:00 2019","BGRT","REL",0.0000000245,-0.0000000699,0.0000000442,0.0000000699,2,62
"Wed Jun  5 23:38:01 2019","BGRT","REL",0.0000000452,-0.0000001085,0.0000001463,0.0000001463,1,62
"Wed Jun  5 23:38:03 2019","BGRT","REL",0.0000000209,-0.0000000904,0.0000000474,0.0000000904,2,62
"Wed Jun  5 23:38:05 2019","BGRT","REL",0.0000000342,-0.0000000721,0.0000000742,0.0000000742,2,62
"Wed Jun  5 23:38:06 2019","BGRT","REL",0.0000000338,-0.0000000877,0.0000000745,0.0000000877,1,62
"Wed Jun  5 23:38:07 2019","BGRT","REL",0.0000000016,-0.0000000836,0.0000000175,0.0000000836,1,62
"Wed Jun  5 23:38:09 2019","BGRT","REL",0.0000000091,-0.0000001486,0.0000000808,0.0000001486,2,62
