"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 22:40:33 2019","BGRT","REL",0.0000001925,-0.0000004624,0.0000004030,0.0000004624,3,62
"Wed Jun  5 22:40:35 2019","BGRT","REL",0.0000033198,-0.0000077398,0.0000112037,0.0000112037,2,62
"Wed Jun  5 22:40:38 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 22:40:41 2019","BGRT","REL",0.0000000359,-0.0000000949,0.0000001675,0.0000001675,3,62
"Wed Jun  5 22:40:43 2019","BGRT","REL",0.0000003348,-0.0000008293,0.0000010947,0.0000010947,2,62
"Wed Jun  5 22:40:45 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 22:40:47 2019","BGRT","REL",0.0000006974,-0.0000018688,0.0000013573,0.0000018688,2,62
"Wed Jun  5 22:41:05 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,18,62
"Wed Jun  5 22:41:07 2019","BGRT","REL",0.0000044351,-0.0000134768,0.0000256828,0.0000256828,2,62
"Wed Jun  5 22:41:09 2019","BGRT","REL",0.0000000283,-0.0000000516,0.0000000605,0.0000000605,2,62
"Wed Jun  5 22:41:12 2019","BGRT","REL",0.0000000280,-0.0000000913,0.0000000814,0.0000000913,3,62
"Wed Jun  5 22:41:14 2019","BGRT","REL",0.0000000223,-0.0000000383,0.0000000485,0.0000000485,2,62
"Wed Jun  5 22:41:28 2019","BGRT","REL",0.0000000201,-0.0000000507,0.0000000470,0.0000000507,14,62
