0 laguerre_formula_0.95_1.05
11 laguerre_formula_0.95_1.05
12 laguerre_formula_0.95_1.05
16 laguerre_formula_0.95_1.05
17 laguerre_formula_0.95_1.05
18 laguerre_formula_0.95_1.05
1 laguerre_formula_0.95_1.05
19 laguerre_formula_0.95_1.05
2 laguerre_formula_0.95_1.05
3 laguerre_formula_0.95_1.05
5 laguerre_formula_0.95_1.05
6 laguerre_formula_0.95_1.05
7 laguerre_formula_0.95_1.05
