"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:30:33 2019","BGRT","REL",0.0000000191,-0.0000000410,0.0000000408,0.0000000410,9,62
"Wed Jun  5 23:30:39 2019","BGRT","REL",0.0000000211,-0.0000000524,0.0000000513,0.0000000524,6,62
"Wed Jun  5 23:30:45 2019","BGRT","REL",0.0000000219,-0.0000000383,0.0000000488,0.0000000488,6,62
"Wed Jun  5 23:30:51 2019","BGRT","REL",0.0000000192,-0.0000000425,0.0000000549,0.0000000549,6,62
"Wed Jun  5 23:30:54 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:30:57 2019","BGRT","REL",0.0000000208,-0.0000000414,0.0000000418,0.0000000418,3,62
"Wed Jun  5 23:31:01 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:31:05 2019","BGRT","REL",0.0000000228,-0.0000000536,0.0000000572,0.0000000572,4,62
"Wed Jun  5 23:31:09 2019","BGRT","REL",0.0000000219,-0.0000000439,0.0000000442,0.0000000442,4,62
"Wed Jun  5 23:31:12 2019","BGRT","REL",0.0000000210,-0.0000000495,0.0000000575,0.0000000575,3,62
"Wed Jun  5 23:31:17 2019","BGRT","REL",0.0000000227,-0.0000000522,0.0000000583,0.0000000583,4,62
"Wed Jun  5 23:31:20 2019","BGRT","REL",0.0000000235,-0.0000000538,0.0000000498,0.0000000538,3,62
"Wed Jun  5 23:31:23 2019","BGRT","REL",0.0000000214,-0.0000000561,0.0000000509,0.0000000561,3,62
