"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:26:11 2019","BGRT","REL",0.0000000200,-0.0000000445,0.0000000462,0.0000000462,12,62
"Wed Jun  5 23:26:15 2019","BGRT","REL",0.0000000221,-0.0000000586,0.0000000493,0.0000000586,4,62
"Wed Jun  5 23:26:25 2019","BGRT","REL",0.0000000220,-0.0000000527,0.0000000471,0.0000000527,10,62
"Wed Jun  5 23:26:30 2019","BGRT","REL",0.0000000224,-0.0000000510,0.0000000370,0.0000000510,5,62
"Wed Jun  5 23:26:33 2019","BGRT","REL",0.0000000210,-0.0000000338,0.0000000440,0.0000000440,3,62
"Wed Jun  5 23:26:38 2019","BGRT","REL",0.0000000225,-0.0000000461,0.0000000441,0.0000000461,5,62
"Wed Jun  5 23:26:46 2019","BGRT","REL",0.0000000167,-0.0000000352,0.0000000408,0.0000000408,8,62
"Wed Jun  5 23:26:51 2019","BGRT","REL",0.0000000205,-0.0000000480,0.0000000412,0.0000000480,5,62
"Wed Jun  5 23:26:58 2019","BGRT","REL",0.0000000160,-0.0000000384,0.0000000547,0.0000000547,7,62
"Wed Jun  5 23:27:01 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:27:04 2019","BGRT","REL",0.0000000227,-0.0000000490,0.0000000515,0.0000000515,3,62
"Wed Jun  5 23:27:07 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:27:11 2019","BGRT","REL",0.0000000256,-0.0000000448,0.0000000429,0.0000000448,4,62
"Wed Jun  5 23:27:15 2019","BGRT","REL",0.0000000259,-0.0000000509,0.0000000544,0.0000000544,4,62
"Wed Jun  5 23:27:20 2019","BGRT","REL",0.0000000169,-0.0000000449,0.0000000569,0.0000000569,4,62
"Wed Jun  5 23:27:23 2019","BGRT","REL",0.0000000223,-0.0000000409,0.0000000411,0.0000000411,3,62
"Wed Jun  5 23:27:30 2019","BGRT","REL",0.0000000208,-0.0000000452,0.0000000535,0.0000000535,7,62
"Wed Jun  5 23:27:33 2019","BGRT","REL",0.0000000125,-0.0000000274,0.0000000293,0.0000000293,3,62
"Wed Jun  5 23:27:37 2019","BGRT","REL",0.0000000216,-0.0000000417,0.0000000519,0.0000000519,4,62
"Wed Jun  5 23:27:41 2019","BGRT","REL",0.0000000227,-0.0000000451,0.0000000481,0.0000000481,4,62
