"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:14:18 2019","BGRT","REL",0.0000000235,-0.0000000549,0.0000000507,0.0000000549,1,62
"Wed Jun  5 23:14:20 2019","BGRT","REL",0.0000000265,-0.0000000548,0.0000000534,0.0000000548,2,62
"Wed Jun  5 23:14:21 2019","BGRT","REL",0.0000000157,-0.0000000370,0.0000000289,0.0000000370,1,62
"Wed Jun  5 23:14:23 2019","BGRT","REL",0.0000000235,-0.0000000410,0.0000000539,0.0000000539,2,62
"Wed Jun  5 23:14:24 2019","BGRT","REL",0.0000000220,-0.0000000551,0.0000000543,0.0000000551,1,62
"Wed Jun  5 23:14:26 2019","BGRT","REL",0.0000000225,-0.0000000446,0.0000000451,0.0000000451,1,62
"Wed Jun  5 23:14:28 2019","BGRT","REL",0.0000000251,-0.0000000511,0.0000000501,0.0000000511,2,62
"Wed Jun  5 23:14:30 2019","BGRT","REL",0.0000000197,-0.0000000414,0.0000000485,0.0000000485,2,62
"Wed Jun  5 23:14:32 2019","BGRT","REL",0.0000000167,-0.0000000364,0.0000000325,0.0000000364,2,62
"Wed Jun  5 23:14:33 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:14:35 2019","BGRT","REL",0.0000000186,-0.0000000389,0.0000000387,0.0000000389,2,62
"Wed Jun  5 23:14:38 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:14:41 2019","BGRT","REL",0.0000000230,-0.0000000536,0.0000000533,0.0000000536,3,62
"Wed Jun  5 23:14:42 2019","BGRT","REL",0.0000000163,-0.0000000291,0.0000000315,0.0000000315,1,62
"Wed Jun  5 23:14:43 2019","BGRT","REL",0.0000000206,-0.0000000449,0.0000000572,0.0000000572,1,62
"Wed Jun  5 23:14:46 2019","BGRT","REL",0.0000000194,-0.0000000385,0.0000000390,0.0000000390,3,62
"Wed Jun  5 23:14:49 2019","BGRT","REL",0.0000000236,-0.0000000513,0.0000000490,0.0000000513,3,62
"Wed Jun  5 23:14:52 2019","BGRT","REL",0.0000000147,-0.0000000305,0.0000000290,0.0000000305,3,62
"Wed Jun  5 23:14:55 2019","BGRT","REL",0.0000000215,-0.0000000421,0.0000000452,0.0000000452,3,62
"Wed Jun  5 23:15:02 2019","BGRT","REL",0.0000000182,-0.0000000500,0.0000000512,0.0000000512,7,62
