"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:41:36 2019","BGRT","REL",0.0000000259,-0.0000000443,0.0000004072,0.0000004072,3,62
"Wed Jun  5 23:41:38 2019","BGRT","REL",0.0000001364,-0.0000001279,0.0000057051,0.0000057051,2,62
"Wed Jun  5 23:41:40 2019","BGRT","REL",0.0000001785,-0.0000004959,0.0000008905,0.0000008905,2,62
"Wed Jun  5 23:41:42 2019","BGRT","REL",0.0000001932,-0.0000002246,0.0000071473,0.0000071473,2,62
"Wed Jun  5 23:41:44 2019","BGRT","REL",0.0000001894,-0.0000024104,0.0000003216,0.0000024104,2,62
"Wed Jun  5 23:41:47 2019","BGRT","REL",0.0000006663,-0.0000002915,0.0000367875,0.0000367875,3,62
"Wed Jun  5 23:41:48 2019","BGRT","REL",0.0000001121,-0.0000003258,0.0000002042,0.0000003258,1,62
"Wed Jun  5 23:41:49 2019","BGRT","REL",0.0000000244,-0.0000000502,0.0000003458,0.0000003458,1,62
"Wed Jun  5 23:41:53 2019","BGRT","REL",0.0000001129,-0.0000004070,0.0000002208,0.0000004070,4,62
"Wed Jun  5 23:41:55 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:41:57 2019","BGRT","REL",0.0000000524,-0.0000002618,0.0000001271,0.0000002618,2,62
"Wed Jun  5 23:41:59 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:42:01 2019","BGRT","REL",0.0000000734,-0.0000002282,0.0000001802,0.0000002282,2,62
"Wed Jun  5 23:42:04 2019","BGRT","REL",0.0000000776,-0.0000001965,0.0000002054,0.0000002054,3,62
"Wed Jun  5 23:42:15 2019","BGRT","REL",0.0000000007,-0.0000000407,0.0000000000,0.0000000407,11,62
"Wed Jun  5 23:42:17 2019","BGRT","REL",0.0000000510,-0.0000001525,0.0000004257,0.0000004257,2,62
"Wed Jun  5 23:42:20 2019","BGRT","REL",0.0000000468,-0.0000002267,0.0000001194,0.0000002267,3,62
"Wed Jun  5 23:42:22 2019","BGRT","REL",0.0000000212,-0.0000000529,0.0000000446,0.0000000529,2,62
"Wed Jun  5 23:42:23 2019","BGRT","REL",0.0000000559,-0.0000006660,0.0000001962,0.0000006660,1,62
"Wed Jun  5 23:42:27 2019","BGRT","REL",0.0000012163,-0.0000675096,0.0000004007,0.0000675096,4,62
