"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:38:43 2019","BGRT","REL",0.0000000065,-0.0000000462,0.0000000452,0.0000000462,1,62
"Wed Jun  5 23:38:45 2019","BGRT","REL",0.0000000003,-0.0000000197,0.0000000000,0.0000000197,2,62
"Wed Jun  5 23:38:56 2019","BGRT","REL",0.0000000003,0.0000000000,0.0000000190,0.0000000190,8,62
"Wed Jun  5 23:39:10 2019","BGRT","REL",0.0000000009,-0.0000000544,0.0000000000,0.0000000544,14,62
"Wed Jun  5 23:39:16 2019","BGRT","REL",0.0000000010,-0.0000000334,0.0000000267,0.0000000334,6,62
"Wed Jun  5 23:39:18 2019","BGRT","REL",0.0000000018,-0.0000000273,0.0000000362,0.0000000362,2,62
"Wed Jun  5 23:39:20 2019","BGRT","REL",0.0000000036,-0.0000000328,0.0000000317,0.0000000328,2,62
"Wed Jun  5 23:39:22 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:39:23 2019","BGRT","REL",0.0000000120,-0.0000000438,0.0000000448,0.0000000448,1,62
"Wed Jun  5 23:39:25 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:39:26 2019","BGRT","REL",0.0000000233,-0.0000000534,0.0000000565,0.0000000565,1,62
"Wed Jun  5 23:39:33 2019","BGRT","REL",0.0000000209,-0.0000000521,0.0000000470,0.0000000521,7,62
"Wed Jun  5 23:39:37 2019","BGRT","REL",0.0000000214,-0.0000000476,0.0000000522,0.0000000522,4,62
"Wed Jun  5 23:39:39 2019","BGRT","REL",0.0000000213,-0.0000000547,0.0000000537,0.0000000547,2,62
"Wed Jun  5 23:39:41 2019","BGRT","REL",0.0000000209,-0.0000000416,0.0000000536,0.0000000536,2,62
"Wed Jun  5 23:39:45 2019","BGRT","REL",0.0000000199,-0.0000000509,0.0000000409,0.0000000509,4,62
"Wed Jun  5 23:39:52 2019","BGRT","REL",0.0000000006,-0.0000000343,0.0000000000,0.0000000343,7,62
