"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:30:02 2019","BGRT","REL",0.0000016801,-0.0000038698,0.0000684282,0.0000684282,1,62
"Wed Jun  5 23:30:04 2019","BGRT","REL",0.0000568245,-0.0002681104,0.0013677058,0.0013677058,2,62
"Wed Jun  5 23:30:05 2019","BGRT","REL",0.0000714562,-0.0038792869,0.0000921569,0.0038792869,1,62
"Wed Jun  5 23:30:06 2019","BGRT","REL",0.0000075966,-0.0000292316,0.0001510595,0.0001510595,1,62
"Wed Jun  5 23:30:07 2019","BGRT","REL",0.0000310012,-0.0000894580,0.0017139069,0.0017139069,1,62
"Wed Jun  5 23:30:08 2019","BGRT","REL",0.0000009469,-0.0000141261,0.0000062191,0.0000141261,1,62
"Wed Jun  5 23:30:09 2019","BGRT","REL",0.0000016836,-0.0000131150,0.0000182132,0.0000182132,1,62
"Wed Jun  5 23:30:11 2019","BGRT","REL",0.0000013279,-0.0000095314,0.0000212233,0.0000212233,2,62
"Wed Jun  5 23:30:12 2019","BGRT","REL",0.0000007011,-0.0000187357,0.0000034956,0.0000187357,1,62
"Wed Jun  5 23:30:13 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:30:15 2019","BGRT","REL",0.0000000222,-0.0000000538,0.0000000548,0.0000000548,2,62
"Wed Jun  5 23:30:16 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:30:18 2019","BGRT","REL",0.0000001690,-0.0000005663,0.0000024092,0.0000024092,2,62
"Wed Jun  5 23:30:19 2019","BGRT","REL",0.0000001436,-0.0000011487,0.0000014114,0.0000014114,1,62
"Wed Jun  5 23:30:22 2019","BGRT","REL",0.0000001115,-0.0000018127,0.0000002608,0.0000018127,3,62
"Wed Jun  5 23:30:23 2019","BGRT","REL",0.0000000227,-0.0000000525,0.0000000470,0.0000000525,1,62
"Wed Jun  5 23:30:25 2019","BGRT","REL",0.0000000488,-0.0000001272,0.0000002173,0.0000002173,2,62
"Wed Jun  5 23:30:26 2019","BGRT","REL",0.0000000293,-0.0000000516,0.0000001383,0.0000001383,1,62
"Wed Jun  5 23:30:27 2019","BGRT","REL",0.0000592444,-0.0005195078,0.0004475031,0.0005195078,1,62
"Wed Jun  5 23:30:28 2019","BGRT","REL",0.0001559033,-0.0018798217,0.0048560727,0.0048560727,1,62
