"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Thu Jun  6 00:12:39 2019","BGRT","REL",0.0000000197,-0.0000000465,0.0000000555,0.0000000555,2,62
"Thu Jun  6 00:12:41 2019","BGRT","REL",0.0000000221,-0.0000000477,0.0000000479,0.0000000479,2,62
"Thu Jun  6 00:12:47 2019","BGRT","REL",0.0000000220,-0.0000000569,0.0000000562,0.0000000569,6,62
"Thu Jun  6 00:12:49 2019","BGRT","REL",0.0000000226,-0.0000000480,0.0000000549,0.0000000549,2,62
"Thu Jun  6 00:12:51 2019","BGRT","REL",0.0000000224,-0.0000000549,0.0000000545,0.0000000549,2,62
"Thu Jun  6 00:12:53 2019","BGRT","REL",0.0000000226,-0.0000000566,0.0000000382,0.0000000566,2,62
"Thu Jun  6 00:13:05 2019","BGRT","REL",0.0000000231,-0.0000000573,0.0000000446,0.0000000573,12,62
"Thu Jun  6 00:13:07 2019","BGRT","REL",0.0000000225,-0.0000000480,0.0000000517,0.0000000517,2,62
"Thu Jun  6 00:13:11 2019","BGRT","REL",0.0000000252,-0.0000000572,0.0000000571,0.0000000572,4,62
"Thu Jun  6 00:13:13 2019","BGRT","REL",0.0000000233,-0.0000000556,0.0000000545,0.0000000556,2,62
"Thu Jun  6 00:13:14 2019","BGRT","REL",0.0000000177,-0.0000000482,0.0000000379,0.0000000482,1,62
"Thu Jun  6 00:13:16 2019","BGRT","REL",0.0000000200,-0.0000000432,0.0000000461,0.0000000461,2,62
"Thu Jun  6 00:13:17 2019","BGRT","REL",0.0000000233,-0.0000000528,0.0000000457,0.0000000528,1,62
"Thu Jun  6 00:13:18 2019","BGRT","REL",0.0000000202,-0.0000000425,0.0000000514,0.0000000514,1,62
"Thu Jun  6 00:13:19 2019","BGRT","REL",0.0000000203,-0.0000000520,0.0000000489,0.0000000520,1,62
"Thu Jun  6 00:13:20 2019","BGRT","REL",0.0000000200,-0.0000000546,0.0000000545,0.0000000546,1,62
"Thu Jun  6 00:13:22 2019","BGRT","REL",0.0000000202,-0.0000000466,0.0000000489,0.0000000489,2,62
"Thu Jun  6 00:13:24 2019","BGRT","REL",0.0000000225,-0.0000000567,0.0000000540,0.0000000567,2,62
"Thu Jun  6 00:13:25 2019","BGRT","REL",0.0000000222,-0.0000000332,0.0000000474,0.0000000474,1,62
"Thu Jun  6 00:13:27 2019","BGRT","REL",0.0000000212,-0.0000000516,0.0000000500,0.0000000516,2,62
"Thu Jun  6 00:13:28 2019","BGRT","REL",0.0000000199,-0.0000000458,0.0000000436,0.0000000458,1,62
"Thu Jun  6 00:13:30 2019","BGRT","REL",0.0000000224,-0.0000000481,0.0000000492,0.0000000492,2,62
"Thu Jun  6 00:13:31 2019","BGRT","REL",0.0000000196,-0.0000000442,0.0000000490,0.0000000490,1,62
"Thu Jun  6 00:13:33 2019","BGRT","REL",0.0000000233,-0.0000000502,0.0000000455,0.0000000502,2,62
"Thu Jun  6 00:13:35 2019","BGRT","REL",0.0000000205,-0.0000000466,0.0000000529,0.0000000529,2,62
"Thu Jun  6 00:13:36 2019","BGRT","REL",0.0000000197,-0.0000000490,0.0000000466,0.0000000490,1,62
"Thu Jun  6 00:13:38 2019","BGRT","REL",0.0000000223,-0.0000000500,0.0000000521,0.0000000521,2,62
"Thu Jun  6 00:13:39 2019","BGRT","REL",0.0000000185,-0.0000000538,0.0000000506,0.0000000538,1,62
"Thu Jun  6 00:13:41 2019","BGRT","REL",0.0000000207,-0.0000000563,0.0000000531,0.0000000563,2,62
"Thu Jun  6 00:13:50 2019","BGRT","REL",0.0000000249,-0.0000000489,0.0000000508,0.0000000508,9,62
"Thu Jun  6 00:13:51 2019","BGRT","REL",0.0000000217,-0.0000000527,0.0000000492,0.0000000527,1,62
"Thu Jun  6 00:13:57 2019","BGRT","REL",0.0000000192,-0.0000000403,0.0000000466,0.0000000466,6,62
"Thu Jun  6 00:13:58 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Thu Jun  6 00:14:00 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Thu Jun  6 00:14:02 2019","BGRT","REL",0.0000000235,-0.0000000570,0.0000000442,0.0000000570,2,62
"Thu Jun  6 00:14:03 2019","BGRT","REL",0.0000000199,-0.0000000483,0.0000000481,0.0000000483,1,62
"Thu Jun  6 00:14:04 2019","BGRT","REL",0.0000000265,-0.0000000519,0.0000000481,0.0000000519,1,62
