"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 22:39:41 2019","BGRT","REL",0.0000000245,-0.0000000545,0.0000000560,0.0000000560,2,62
"Wed Jun  5 22:39:46 2019","BGRT","REL",0.0000000216,-0.0000000478,0.0000000559,0.0000000559,5,62
"Wed Jun  5 22:39:53 2019","BGRT","REL",0.0000000194,-0.0000000373,0.0000000365,0.0000000373,7,62
"Wed Jun  5 22:39:57 2019","BGRT","REL",0.0000000214,-0.0000000563,0.0000000526,0.0000000563,4,62
"Wed Jun  5 22:39:59 2019","BGRT","REL",0.0000000178,-0.0000000351,0.0000000344,0.0000000351,2,62
"Wed Jun  5 22:40:10 2019","BGRT","REL",0.0000000227,-0.0000000473,0.0000000581,0.0000000581,11,62
"Wed Jun  5 22:40:17 2019","BGRT","REL",0.0000000187,-0.0000000323,0.0000000327,0.0000000327,7,62
"Wed Jun  5 22:40:22 2019","BGRT","REL",0.0000000229,-0.0000000551,0.0000000510,0.0000000551,5,62
"Wed Jun  5 22:40:28 2019","BGRT","REL",0.0000000151,-0.0000000294,0.0000000302,0.0000000302,6,62
"Wed Jun  5 22:40:31 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 22:40:33 2019","BGRT","REL",0.0000000263,-0.0000000535,0.0000000539,0.0000000539,2,62
"Wed Jun  5 22:40:36 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 22:40:39 2019","BGRT","REL",0.0000000217,-0.0000000568,0.0000000490,0.0000000568,3,62
"Wed Jun  5 22:40:41 2019","BGRT","REL",0.0000000230,-0.0000000477,0.0000000469,0.0000000477,2,62
"Wed Jun  5 22:40:43 2019","BGRT","REL",0.0000000202,-0.0000000535,0.0000000421,0.0000000535,2,62
"Wed Jun  5 22:40:46 2019","BGRT","REL",0.0000000158,-0.0000000335,0.0000000395,0.0000000395,3,62
"Wed Jun  5 22:40:48 2019","BGRT","REL",0.0000000246,-0.0000000527,0.0000000454,0.0000000527,2,62
"Wed Jun  5 22:41:11 2019","BGRT","REL",0.0000000164,-0.0000000292,0.0000000297,0.0000000297,23,62
"Wed Jun  5 22:41:13 2019","BGRT","REL",0.0000000218,-0.0000000428,0.0000000488,0.0000000488,2,62
"Wed Jun  5 22:41:15 2019","BGRT","REL",0.0000000209,-0.0000000399,0.0000000391,0.0000000399,2,62
