"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 22:33:10 2019","BGRT","REL",0.0000000235,-0.0000000549,0.0000000507,0.0000000549,2,62
"Wed Jun  5 22:33:15 2019","BGRT","REL",0.0000000229,-0.0000000503,0.0000000549,0.0000000549,5,62
"Wed Jun  5 22:33:19 2019","BGRT","REL",0.0000000231,-0.0000000421,0.0000000361,0.0000000421,4,62
"Wed Jun  5 22:33:22 2019","BGRT","REL",0.0000000217,-0.0000000529,0.0000000425,0.0000000529,3,62
"Wed Jun  5 22:33:25 2019","BGRT","REL",0.0000000170,-0.0000000314,0.0000000315,0.0000000315,3,62
"Wed Jun  5 22:33:30 2019","BGRT","REL",0.0000000199,-0.0000000493,0.0000000417,0.0000000493,5,62
"Wed Jun  5 22:33:32 2019","BGRT","REL",0.0000000251,-0.0000000511,0.0000000501,0.0000000511,2,62
"Wed Jun  5 22:33:36 2019","BGRT","REL",0.0000000197,-0.0000000414,0.0000000485,0.0000000485,4,62
"Wed Jun  5 22:33:40 2019","BGRT","REL",0.0000000167,-0.0000000334,0.0000000352,0.0000000352,4,62
"Wed Jun  5 22:33:41 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 22:33:44 2019","BGRT","REL",0.0000000186,-0.0000000377,0.0000000377,0.0000000377,3,62
"Wed Jun  5 22:33:46 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 22:33:49 2019","BGRT","REL",0.0000000230,-0.0000000536,0.0000000533,0.0000000536,3,62
"Wed Jun  5 22:33:55 2019","BGRT","REL",0.0000000163,-0.0000000291,0.0000000315,0.0000000315,6,62
"Wed Jun  5 22:33:58 2019","BGRT","REL",0.0000000206,-0.0000000449,0.0000000572,0.0000000572,3,62
"Wed Jun  5 22:34:02 2019","BGRT","REL",0.0000000194,-0.0000000385,0.0000000390,0.0000000390,4,62
"Wed Jun  5 22:34:09 2019","BGRT","REL",0.0000000236,-0.0000000513,0.0000000490,0.0000000513,7,62
"Wed Jun  5 22:34:12 2019","BGRT","REL",0.0000000147,-0.0000000296,0.0000000301,0.0000000301,3,62
"Wed Jun  5 22:34:16 2019","BGRT","REL",0.0000000192,-0.0000000449,0.0000000413,0.0000000449,4,62
"Wed Jun  5 22:34:22 2019","BGRT","REL",0.0000000243,-0.0000000545,0.0000000565,0.0000000565,6,62
