"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:40:21 2019","BGRT","REL",0.0000000197,-0.0000000484,0.0000000480,0.0000000484,1,62
"Wed Jun  5 23:40:22 2019","BGRT","REL",0.0000000058,-0.0000000405,0.0000000461,0.0000000461,1,62
"Wed Jun  5 23:40:24 2019","BGRT","REL",0.0000000053,-0.0000000304,0.0000000540,0.0000000540,2,62
"Wed Jun  5 23:40:26 2019","BGRT","REL",0.0000000072,-0.0000000420,0.0000000448,0.0000000448,2,62
"Wed Jun  5 23:40:28 2019","BGRT","REL",0.0000000085,-0.0000000452,0.0000000451,0.0000000452,2,62
"Wed Jun  5 23:40:30 2019","BGRT","REL",0.0000000148,-0.0000000476,0.0000000420,0.0000000476,2,62
"Wed Jun  5 23:40:32 2019","BGRT","REL",0.0000000200,-0.0000000506,0.0000000489,0.0000000506,2,62
"Wed Jun  5 23:40:34 2019","BGRT","REL",0.0000000241,-0.0000000458,0.0000000574,0.0000000574,2,62
"Wed Jun  5 23:40:39 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Wed Jun  5 23:40:41 2019","BGRT","REL",0.0000000233,-0.0000000484,0.0000000533,0.0000000533,2,62
"Wed Jun  5 23:40:42 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:40:43 2019","BGRT","REL",0.0000000211,-0.0000000538,0.0000000564,0.0000000564,1,62
"Wed Jun  5 23:40:44 2019","BGRT","REL",0.0000000197,-0.0000000561,0.0000000369,0.0000000561,1,62
"Wed Jun  5 23:40:47 2019","BGRT","REL",0.0000000193,-0.0000000523,0.0000000382,0.0000000523,3,62
"Wed Jun  5 23:40:48 2019","BGRT","REL",0.0000000193,-0.0000000512,0.0000000424,0.0000000512,1,62
"Wed Jun  5 23:40:50 2019","BGRT","REL",0.0000000211,-0.0000000531,0.0000000505,0.0000000531,2,62
"Wed Jun  5 23:40:51 2019","BGRT","REL",0.0000000201,-0.0000000511,0.0000000534,0.0000000534,1,62
"Wed Jun  5 23:40:52 2019","BGRT","REL",0.0000000046,-0.0000000389,0.0000000426,0.0000000426,1,62
