"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 22:33:40 2019","BGRT","REL",0.0000000245,-0.0000000517,0.0000000455,0.0000000517,4,62
"Wed Jun  5 22:33:41 2019","BGRT","REL",0.0000000214,-0.0000000508,0.0000000402,0.0000000508,1,62
"Wed Jun  5 22:33:44 2019","BGRT","REL",0.0000000234,-0.0000000536,0.0000000557,0.0000000557,3,62
"Wed Jun  5 22:33:48 2019","BGRT","REL",0.0000000229,-0.0000000546,0.0000000536,0.0000000546,4,62
"Wed Jun  5 22:33:54 2019","BGRT","REL",0.0000000235,-0.0000000523,0.0000000569,0.0000000569,6,62
"Wed Jun  5 22:34:01 2019","BGRT","REL",0.0000000162,-0.0000000314,0.0000000351,0.0000000351,6,62
"Wed Jun  5 22:34:08 2019","BGRT","REL",0.0000000215,-0.0000000479,0.0000000516,0.0000000516,7,62
"Wed Jun  5 22:34:11 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 22:34:14 2019","BGRT","REL",0.0000000189,-0.0000000445,0.0000000455,0.0000000455,3,62
"Wed Jun  5 22:34:21 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,7,62
"Wed Jun  5 22:34:24 2019","BGRT","REL",0.0000000176,-0.0000000481,0.0000000406,0.0000000481,3,62
"Wed Jun  5 22:34:25 2019","BGRT","REL",0.0000000239,-0.0000000421,0.0000000420,0.0000000421,1,62
"Wed Jun  5 22:34:33 2019","BGRT","REL",0.0000000253,-0.0000000518,0.0000000491,0.0000000518,8,62
"Wed Jun  5 22:34:41 2019","BGRT","REL",0.0000000254,-0.0000000491,0.0000000502,0.0000000502,7,62
"Wed Jun  5 22:34:48 2019","BGRT","REL",0.0000000217,-0.0000000531,0.0000000517,0.0000000531,7,62
"Wed Jun  5 22:34:51 2019","BGRT","REL",0.0000000242,-0.0000000536,0.0000000542,0.0000000542,3,62
"Wed Jun  5 22:34:57 2019","BGRT","REL",0.0000000186,-0.0000000312,0.0000000358,0.0000000358,6,62
