"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:33:24 2019","BGRT","REL",0.0000000228,-0.0000000567,0.0000000392,0.0000000567,2,62
"Wed Jun  5 23:33:29 2019","BGRT","REL",0.0000000200,-0.0000000426,0.0000000529,0.0000000529,5,62
"Wed Jun  5 23:33:37 2019","BGRT","REL",0.0000000237,-0.0000000568,0.0000000529,0.0000000568,8,62
"Wed Jun  5 23:33:40 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:33:50 2019","BGRT","REL",0.0000000203,-0.0000000567,0.0000000427,0.0000000567,10,62
"Wed Jun  5 23:33:53 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:33:59 2019","BGRT","REL",0.0000000234,-0.0000000512,0.0000000421,0.0000000512,6,62
"Wed Jun  5 23:34:02 2019","BGRT","REL",0.0000000214,-0.0000000518,0.0000000497,0.0000000518,3,62
"Wed Jun  5 23:34:05 2019","BGRT","REL",0.0000000202,-0.0000000472,0.0000000479,0.0000000479,3,62
"Wed Jun  5 23:34:13 2019","BGRT","REL",0.0000000255,-0.0000000529,0.0000000575,0.0000000575,8,62
"Wed Jun  5 23:34:23 2019","BGRT","REL",0.0000000213,-0.0000000525,0.0000000533,0.0000000533,8,62
"Wed Jun  5 23:34:26 2019","BGRT","REL",0.0000000237,-0.0000000458,0.0000000556,0.0000000556,3,62
