"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:52:09 2019","BGRT","REL",0.0000000009,0.0000000000,0.0000000560,0.0000000560,1,62
"Wed Jun  5 23:52:11 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:52:13 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:52:16 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:52:21 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:52:23 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:52:28 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Wed Jun  5 23:52:32 2019","BGRT","REL",0.0000000008,0.0000000000,0.0000000473,0.0000000473,4,62
"Wed Jun  5 23:52:35 2019","BGRT","REL",0.0000000001,0.0000000000,0.0000000070,0.0000000070,3,62
"Wed Jun  5 23:52:37 2019","BGRT","REL",0.0000000162,-0.0000000565,0.0000000498,0.0000000565,2,62
"Wed Jun  5 23:52:40 2019","BGRT","REL",0.0000000005,0.0000000000,0.0000000314,0.0000000314,3,62
"Wed Jun  5 23:52:42 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:52:44 2019","BGRT","REL",0.0000000068,-0.0000001273,0.0000001162,0.0000001273,2,62
"Wed Jun  5 23:52:47 2019","BGRT","REL",0.0000000062,-0.0000000340,0.0000000540,0.0000000540,3,62
"Wed Jun  5 23:52:49 2019","BGRT","REL",0.0000000469,-0.0000000890,0.0000001576,0.0000001576,2,62
"Wed Jun  5 23:52:51 2019","BGRT","REL",0.0000000394,-0.0000001294,0.0000001329,0.0000001329,2,62
"Wed Jun  5 23:52:54 2019","BGRT","REL",0.0000000235,-0.0000000476,0.0000000471,0.0000000476,3,62
"Wed Jun  5 23:52:57 2019","BGRT","REL",0.0000000275,-0.0000000584,0.0000000954,0.0000000954,3,62
"Wed Jun  5 23:52:59 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:53:02 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
