"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:53:28 2019","BGRT","REL",0.0000000165,-0.0000000355,0.0000000527,0.0000000527,2,62
"Wed Jun  5 23:53:30 2019","BGRT","REL",0.0000000016,-0.0000000360,0.0000000212,0.0000000360,2,62
"Wed Jun  5 23:53:31 2019","BGRT","REL",0.0000000030,-0.0000000402,0.0000000129,0.0000000402,1,62
"Wed Jun  5 23:53:33 2019","BGRT","REL",0.0000000020,-0.0000000071,0.0000000454,0.0000000454,2,62
"Wed Jun  5 23:53:35 2019","BGRT","REL",0.0000000033,-0.0000000276,0.0000000331,0.0000000331,2,62
"Wed Jun  5 23:53:36 2019","BGRT","REL",0.0000000060,-0.0000000373,0.0000000500,0.0000000500,1,62
"Wed Jun  5 23:53:40 2019","BGRT","REL",0.0000000072,-0.0000000503,0.0000000380,0.0000000503,4,62
"Wed Jun  5 23:53:45 2019","BGRT","REL",0.0000000068,-0.0000000519,0.0000000451,0.0000000519,4,62
"Wed Jun  5 23:53:49 2019","BGRT","REL",0.0000000134,-0.0000000564,0.0000000487,0.0000000564,4,62
"Wed Jun  5 23:53:55 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,6,62
"Wed Jun  5 23:53:59 2019","BGRT","REL",0.0000000227,-0.0000000552,0.0000000507,0.0000000552,4,62
"Wed Jun  5 23:54:01 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:54:04 2019","BGRT","REL",0.0000000209,-0.0000000469,0.0000000495,0.0000000495,3,62
"Wed Jun  5 23:54:06 2019","BGRT","REL",0.0000000212,-0.0000000468,0.0000000453,0.0000000468,2,62
"Wed Jun  5 23:54:10 2019","BGRT","REL",0.0000000237,-0.0000000560,0.0000000422,0.0000000560,4,62
"Wed Jun  5 23:54:14 2019","BGRT","REL",0.0000000202,-0.0000000439,0.0000000518,0.0000000518,4,62
"Wed Jun  5 23:54:19 2019","BGRT","REL",0.0000000217,-0.0000000483,0.0000000576,0.0000000576,5,62
"Wed Jun  5 23:54:24 2019","BGRT","REL",0.0000000264,-0.0000000561,0.0000000537,0.0000000561,4,62
"Wed Jun  5 23:54:26 2019","BGRT","REL",0.0000000004,-0.0000000034,0.0000000231,0.0000000231,2,62
"Wed Jun  5 23:54:29 2019","BGRT","REL",0.0000000016,-0.0000000452,0.0000000272,0.0000000452,3,62
