"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:18:08 2019","BGRT","REL",0.0000000663,-0.0000002511,0.0000002551,0.0000002551,8,62
"Wed Jun  5 23:18:12 2019","BGRT","REL",0.0000011887,-0.0000028801,0.0000024892,0.0000028801,4,62
"Wed Jun  5 23:18:16 2019","BGRT","REL",0.0000005935,-0.0000013563,0.0000013734,0.0000013734,4,62
"Wed Jun  5 23:18:20 2019","BGRT","REL",0.0000006253,-0.0000021695,0.0000020034,0.0000021695,4,62
"Wed Jun  5 23:18:25 2019","BGRT","REL",0.0000001162,-0.0000002955,0.0000003583,0.0000003583,5,62
"Wed Jun  5 23:18:28 2019","BGRT","REL",0.0000000427,-0.0000001347,0.0000001195,0.0000001347,3,62
"Wed Jun  5 23:18:35 2019","BGRT","REL",0.0000004918,-0.0000014303,0.0000012704,0.0000014303,7,62
"Wed Jun  5 23:18:39 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:18:42 2019","BGRT","REL",0.0000000185,-0.0000000387,0.0000000340,0.0000000387,3,62
"Wed Jun  5 23:18:45 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:18:48 2019","BGRT","REL",0.0000000401,-0.0000000913,0.0000001408,0.0000001408,3,62
"Wed Jun  5 23:18:51 2019","BGRT","REL",0.0000000362,-0.0000000895,0.0000000919,0.0000000919,3,62
"Wed Jun  5 23:18:55 2019","BGRT","REL",0.0000001418,-0.0000003866,0.0000003079,0.0000003866,4,62
"Wed Jun  5 23:19:01 2019","BGRT","REL",0.0000000566,-0.0000001356,0.0000001201,0.0000001356,6,62
"Wed Jun  5 23:19:13 2019","BGRT","REL",0.0000000645,-0.0000001571,0.0000001716,0.0000001716,12,62
"Wed Jun  5 23:19:19 2019","BGRT","REL",0.0000000489,-0.0000001003,0.0000001131,0.0000001131,6,62
