"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:23:39 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,6,62
"Wed Jun  5 23:23:47 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,8,62
"Wed Jun  5 23:23:59 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,12,62
"Wed Jun  5 23:24:06 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,7,62
"Wed Jun  5 23:24:11 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Wed Jun  5 23:24:27 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,16,62
"Wed Jun  5 23:24:33 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,6,62
"Wed Jun  5 23:24:37 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:24:42 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Wed Jun  5 23:24:46 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:24:49 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:24:54 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,5,62
"Wed Jun  5 23:24:57 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:25:03 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,6,62
"Wed Jun  5 23:25:06 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:25:10 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:25:22 2019","BGRT","REL",0.0000000239,-0.0000000544,0.0000000556,0.0000000556,12,62
"Wed Jun  5 23:25:33 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,11,62
