"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:22:59 2019","BGRT","REL",0.0000002323,-0.0000006883,0.0000006855,0.0000006883,5,62
"Wed Jun  5 23:23:02 2019","BGRT","REL",0.0000001585,-0.0000005654,0.0000003880,0.0000005654,3,62
"Wed Jun  5 23:23:21 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,19,62
"Wed Jun  5 23:23:34 2019","BGRT","REL",0.0000019916,-0.0000214759,0.0000079149,0.0000214759,13,62
"Wed Jun  5 23:23:42 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,8,62
"Wed Jun  5 23:24:00 2019","BGRT","REL",0.0000039695,-0.0000158770,0.0000430790,0.0000430790,18,62
"Wed Jun  5 23:24:08 2019","BGRT","REL",0.0000000234,-0.0000000468,0.0000000550,0.0000000550,8,62
"Wed Jun  5 23:24:15 2019","BGRT","REL",0.0000001808,-0.0000004921,0.0000004492,0.0000004921,7,62
"Wed Jun  5 23:24:30 2019","BGRT","REL",0.0000000248,-0.0000000458,0.0000000472,0.0000000472,15,62
"Wed Jun  5 23:24:35 2019","BGRT","REL",0.0000000219,-0.0000000499,0.0000000528,0.0000000528,5,62
"Wed Jun  5 23:24:39 2019","BGRT","REL",0.0000000232,-0.0000000534,0.0000000486,0.0000000534,4,62
