"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:37:59 2019","BGRT","REL",0.0000000018,-0.0000000262,0.0000000444,0.0000000444,2,62
"Wed Jun  5 23:38:01 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:38:03 2019","BGRT","REL",0.0000000003,0.0000000000,0.0000000207,0.0000000207,2,62
"Wed Jun  5 23:38:09 2019","BGRT","REL",0.0000000002,0.0000000000,0.0000000132,0.0000000132,6,62
"Wed Jun  5 23:38:12 2019","BGRT","REL",0.0000000003,0.0000000000,0.0000000206,0.0000000206,3,62
"Wed Jun  5 23:38:15 2019","BGRT","REL",0.0000000000,-0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:38:17 2019","BGRT","REL",0.0000000004,0.0000000000,0.0000000240,0.0000000240,2,62
"Wed Jun  5 23:38:21 2019","BGRT","REL",0.0000000004,0.0000000000,0.0000000278,0.0000000278,4,62
"Wed Jun  5 23:38:23 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:38:25 2019","BGRT","REL",0.0000000024,-0.0000000327,0.0000000309,0.0000000327,2,62
"Wed Jun  5 23:38:26 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:38:28 2019","BGRT","REL",0.0000000081,-0.0000000415,0.0000000367,0.0000000415,2,62
"Wed Jun  5 23:38:29 2019","BGRT","REL",0.0000000210,-0.0000000563,0.0000000511,0.0000000563,1,62
"Wed Jun  5 23:38:31 2019","BGRT","REL",0.0000000216,-0.0000000462,0.0000000429,0.0000000462,2,62
"Wed Jun  5 23:38:34 2019","BGRT","REL",0.0000000240,-0.0000000475,0.0000000527,0.0000000527,3,62
"Wed Jun  5 23:38:36 2019","BGRT","REL",0.0000000222,-0.0000000514,0.0000000447,0.0000000514,2,62
"Wed Jun  5 23:38:37 2019","BGRT","REL",0.0000000232,-0.0000000530,0.0000000487,0.0000000530,1,62
"Wed Jun  5 23:38:40 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:38:41 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
