"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:43:40 2019","BGRT","REL",0.0000000218,-0.0000000515,0.0000000484,0.0000000515,2,62
"Wed Jun  5 23:43:41 2019","BGRT","REL",0.0000000208,-0.0000000363,0.0000000523,0.0000000523,1,62
"Wed Jun  5 23:43:42 2019","BGRT","REL",0.0000000240,-0.0000000517,0.0000000581,0.0000000581,1,62
"Wed Jun  5 23:43:44 2019","BGRT","REL",0.0000000223,-0.0000000512,0.0000000523,0.0000000523,2,62
"Wed Jun  5 23:43:46 2019","BGRT","REL",0.0000000229,-0.0000000475,0.0000000500,0.0000000500,2,62
"Wed Jun  5 23:43:52 2019","BGRT","REL",0.0000000220,-0.0000000500,0.0000000445,0.0000000500,6,62
"Wed Jun  5 23:43:54 2019","BGRT","REL",0.0000000195,-0.0000000453,0.0000000412,0.0000000453,2,62
"Wed Jun  5 23:43:56 2019","BGRT","REL",0.0000000235,-0.0000000501,0.0000000510,0.0000000510,2,62
"Wed Jun  5 23:43:57 2019","BGRT","REL",0.0000000211,-0.0000000455,0.0000000457,0.0000000457,1,62
"Wed Jun  5 23:43:59 2019","BGRT","REL",0.0000000194,-0.0000000511,0.0000000467,0.0000000511,2,62
"Wed Jun  5 23:44:01 2019","BGRT","REL",0.0000000259,-0.0000000537,0.0000000511,0.0000000537,2,62
"Wed Jun  5 23:44:03 2019","BGRT","REL",0.0000000222,-0.0000000535,0.0000000536,0.0000000536,2,62
"Wed Jun  5 23:44:06 2019","BGRT","REL",0.0000000203,-0.0000000509,0.0000000531,0.0000000531,3,62
"Wed Jun  5 23:44:08 2019","BGRT","REL",0.0000000226,-0.0000000512,0.0000000579,0.0000000579,2,62
"Wed Jun  5 23:44:09 2019","BGRT","REL",0.0000000209,-0.0000000535,0.0000000516,0.0000000535,1,62
"Wed Jun  5 23:44:12 2019","BGRT","REL",0.0000000209,-0.0000000373,0.0000000486,0.0000000486,3,62
"Wed Jun  5 23:44:14 2019","BGRT","REL",0.0000000224,-0.0000000468,0.0000000580,0.0000000580,2,62
"Wed Jun  5 23:44:15 2019","BGRT","REL",0.0000000209,-0.0000000541,0.0000000406,0.0000000541,1,62
"Wed Jun  5 23:44:17 2019","BGRT","REL",0.0000000221,-0.0000000539,0.0000000519,0.0000000539,2,62
"Wed Jun  5 23:44:19 2019","BGRT","REL",0.0000000243,-0.0000000429,0.0000000437,0.0000000437,2,62
"Wed Jun  5 23:44:22 2019","BGRT","REL",0.0000000203,-0.0000000456,0.0000000335,0.0000000456,3,62
"Wed Jun  5 23:44:24 2019","BGRT","REL",0.0000000181,-0.0000000537,0.0000000484,0.0000000537,2,62
"Wed Jun  5 23:44:26 2019","BGRT","REL",0.0000000231,-0.0000000541,0.0000000491,0.0000000541,2,62
"Wed Jun  5 23:44:28 2019","BGRT","REL",0.0000000186,-0.0000000543,0.0000000448,0.0000000543,2,62
"Wed Jun  5 23:44:30 2019","BGRT","REL",0.0000000201,-0.0000000458,0.0000000483,0.0000000483,2,62
"Wed Jun  5 23:44:32 2019","BGRT","REL",0.0000000225,-0.0000000479,0.0000000509,0.0000000509,2,62
"Wed Jun  5 23:44:34 2019","BGRT","REL",0.0000000198,-0.0000000519,0.0000000522,0.0000000522,2,62
"Wed Jun  5 23:44:36 2019","BGRT","REL",0.0000000226,-0.0000000457,0.0000000472,0.0000000472,2,62
"Wed Jun  5 23:44:40 2019","BGRT","REL",0.0000000196,-0.0000000511,0.0000000503,0.0000000511,4,62
"Wed Jun  5 23:44:44 2019","BGRT","REL",0.0000000204,-0.0000000411,0.0000000482,0.0000000482,4,62
"Wed Jun  5 23:44:47 2019","BGRT","REL",0.0000000219,-0.0000000545,0.0000000523,0.0000000545,3,62
"Wed Jun  5 23:44:49 2019","BGRT","REL",0.0000000231,-0.0000000481,0.0000000519,0.0000000519,2,62
"Wed Jun  5 23:44:51 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:44:53 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:44:56 2019","BGRT","REL",0.0000000228,-0.0000000479,0.0000000542,0.0000000542,3,62
"Wed Jun  5 23:45:01 2019","BGRT","REL",0.0000000255,-0.0000000505,0.0000000529,0.0000000529,5,62
"Wed Jun  5 23:45:04 2019","BGRT","REL",0.0000000209,-0.0000000480,0.0000000518,0.0000000518,3,62
"Wed Jun  5 23:45:07 2019","BGRT","REL",0.0000000222,-0.0000000483,0.0000000484,0.0000000484,3,62
"Wed Jun  5 23:45:09 2019","BGRT","REL",0.0000000232,-0.0000000518,0.0000000474,0.0000000518,2,62
