"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:45:35 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:45:36 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:45:38 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:45:39 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:45:41 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:45:43 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:45:47 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:45:48 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:45:49 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:45:51 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:45:52 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:45:53 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:45:55 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:45:56 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:45:59 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:46:01 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:46:02 2019","BGRT","REL",0.0000000032,-0.0000000444,0.0000000377,0.0000000444,1,62
"Wed Jun  5 23:46:03 2019","BGRT","REL",0.0000000220,-0.0000000450,0.0000000521,0.0000000521,1,62
"Wed Jun  5 23:46:05 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,2,62
"Wed Jun  5 23:46:11 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,6,62
