"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:26:32 2019","BGRT","REL",0.0000000181,-0.0000000334,0.0000000323,0.0000000334,2,62
"Wed Jun  5 23:26:37 2019","BGRT","REL",0.0000000191,-0.0000000341,0.0000000354,0.0000000354,5,62
"Wed Jun  5 23:26:44 2019","BGRT","REL",0.0000000204,-0.0000000403,0.0000000417,0.0000000417,7,62
"Wed Jun  5 23:26:47 2019","BGRT","REL",0.0000000306,-0.0000000546,0.0000000555,0.0000000555,2,62
"Wed Jun  5 23:26:52 2019","BGRT","REL",0.0000000170,-0.0000000342,0.0000000335,0.0000000342,5,62
"Wed Jun  5 23:26:58 2019","BGRT","REL",0.0000000212,-0.0000000432,0.0000000406,0.0000000432,6,62
"Wed Jun  5 23:27:01 2019","BGRT","REL",0.0000000269,-0.0000000575,0.0000000560,0.0000000575,3,62
"Wed Jun  5 23:27:05 2019","BGRT","REL",0.0000000200,-0.0000000366,0.0000000354,0.0000000366,4,62
"Wed Jun  5 23:27:08 2019","BGRT","REL",0.0000000224,-0.0000000495,0.0000000488,0.0000000495,3,62
"Wed Jun  5 23:27:12 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,4,62
"Wed Jun  5 23:27:17 2019","BGRT","REL",0.0000000251,-0.0000000420,0.0000000427,0.0000000427,5,62
"Wed Jun  5 23:27:20 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,3,62
"Wed Jun  5 23:27:23 2019","BGRT","REL",0.0000000141,-0.0000000304,0.0000000279,0.0000000304,3,62
"Wed Jun  5 23:27:30 2019","BGRT","REL",0.0000000198,-0.0000000413,0.0000000411,0.0000000413,7,62
"Wed Jun  5 23:27:33 2019","BGRT","REL",0.0000000158,-0.0000000309,0.0000000296,0.0000000309,3,62
"Wed Jun  5 23:27:37 2019","BGRT","REL",0.0000000209,-0.0000000457,0.0000000447,0.0000000457,4,62
"Wed Jun  5 23:27:41 2019","BGRT","REL",0.0000000179,-0.0000000332,0.0000000347,0.0000000347,4,62
"Wed Jun  5 23:27:46 2019","BGRT","REL",0.0000000211,-0.0000000596,0.0000000596,0.0000000596,5,62
"Wed Jun  5 23:27:48 2019","BGRT","REL",0.0000000222,-0.0000000450,0.0000000457,0.0000000457,2,62
"Wed Jun  5 23:27:50 2019","BGRT","REL",0.0000000272,-0.0000000552,0.0000000552,0.0000000552,2,62
