"Log Time","RT Mode","Error Func.","Average Error","Error LB","Error UB","Abs. Worst","Elapse Time","# SVE"
"Wed Jun  5 23:36:00 2019","BGRT","REL",0.0000000014,-0.0000000494,0.0000000000,0.0000000494,1,62
"Wed Jun  5 23:36:01 2019","BGRT","REL",0.0000000006,0.0000000000,0.0000000360,0.0000000360,1,62
"Wed Jun  5 23:36:02 2019","BGRT","REL",0.0000000002,0.0000000000,0.0000000141,0.0000000141,1,62
"Wed Jun  5 23:36:03 2019","BGRT","REL",0.0000000004,0.0000000000,0.0000000223,0.0000000223,1,62
"Wed Jun  5 23:36:04 2019","BGRT","REL",0.0000000003,0.0000000000,0.0000000201,0.0000000201,1,62
"Wed Jun  5 23:36:05 2019","BGRT","REL",0.0000000002,-0.0000000144,0.0000000000,0.0000000144,1,62
"Wed Jun  5 23:36:06 2019","BGRT","REL",0.0000000000,-0.0000000018,0.0000000000,0.0000000018,1,62
"Wed Jun  5 23:36:07 2019","BGRT","REL",0.0000000003,0.0000000000,0.0000000158,0.0000000158,1,62
"Wed Jun  5 23:36:08 2019","BGRT","REL",0.0000000003,0.0000000000,0.0000000216,0.0000000216,1,62
"Wed Jun  5 23:36:12 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:36:13 2019","BGRT","REL",0.0000000032,-0.0000000257,0.0000000430,0.0000000430,1,62
"Wed Jun  5 23:36:14 2019","BGRT","REL",0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,62
"Wed Jun  5 23:36:15 2019","BGRT","REL",0.0000000125,-0.0000000858,0.0000000623,0.0000000858,1,62
"Wed Jun  5 23:36:16 2019","BGRT","REL",0.0000000210,-0.0000000368,0.0000000571,0.0000000571,1,62
"Wed Jun  5 23:36:17 2019","BGRT","REL",0.0000000200,-0.0000000557,0.0000000531,0.0000000557,1,62
"Wed Jun  5 23:36:18 2019","BGRT","REL",0.0000000212,-0.0000000500,0.0000000485,0.0000000500,1,62
"Wed Jun  5 23:36:19 2019","BGRT","REL",0.0000000223,-0.0000000525,0.0000000578,0.0000000578,1,62
"Wed Jun  5 23:36:20 2019","BGRT","REL",0.0000000205,-0.0000000566,0.0000000432,0.0000000566,1,62
"Wed Jun  5 23:36:21 2019","BGRT","REL",0.0000000005,-0.0000000289,0.0000000000,0.0000000289,1,62
"Wed Jun  5 23:36:22 2019","BGRT","REL",0.0000000001,0.0000000000,0.0000000049,0.0000000049,1,62
